DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               Amb_P                     CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2022-08-01                00:11:33.516              212.00802682              5088.192644               213.00802682              1659312693.517            0                         963                       0.0000000000E+00          1.4000010083E+02          4.4999717712E+01          3.2500000000E+01          4.5122734070E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7982514102E+04          0.0000000000E+00          3.1822563905E-01          3.2064165259E-01          3.1964796088E-01          3.1913073990E-01          3.2627933533E-01          3.2877348368E-01          3.2774972229E-01          3.2716758578E-01          4.2026456311E+02          4.3063163606E+02          2.2599445422E+00          2.3008494330E+00          1.3995742785E+00          1.4483792162E+00          0.0000000000E+00          6.5374705644E-01          5.6800650549E+01          1.6697426654E+00          8.2132734430E+01          4.8914974963E+02          1.4941760085E+00          
2022-08-01                00:11:34.007              212.00803250              5088.192780               213.00803250              1659312694.008            0                         963                       0.0000000000E+00          1.3999882716E+02          4.4999717712E+01          3.2500000000E+01          4.5122734070E+01          4.4999443054E+01          2.5000000000E+01          0.0000000000E+00          3.7980375863E+04          0.0000000000E+00          3.1893803955E-01          3.2049105626E-01          3.1965432922E-01          3.1913380636E-01          3.2701359384E-01          3.2861883726E-01          3.2775597802E-01          3.2717208510E-01          4.2022680632E+02          4.3059805889E+02          2.2610721762E+00          2.3020174844E+00          1.4002473837E+00          1.4368044833E+00          0.0000000000E+00          6.5374705644E-01          5.6800650549E+01          1.6697426654E+00          8.2132734430E+01          4.9183672401E+02          1.4941760085E+00          
2022-08-01                00:11:35.187              212.00804615              5088.193108               213.00804615              1659312695.187            0                         963                       0.0000000000E+00          1.4000040393E+02          4.4999642933E+01          3.2500000000E+01          4.5122659291E+01          4.4999461749E+01          4.7000000000E+01          0.0000000000E+00          3.7980973252E+04          0.0000000000E+00          3.2064920892E-01          3.2036527735E-01          3.1969170592E-01          3.1913690549E-01          3.2877733676E-01          3.2848975123E-01          3.2779421926E-01          3.2717793883E-01          4.2013600903E+02          4.3051729398E+02          2.2605506166E+00          2.3015345163E+00          1.4018640193E+00          1.4090084842E+00          0.0000000000E+00          6.5839919729E-01          5.6800650549E+01          1.6644662108E+00          8.2132734430E+01          4.9183672401E+02          1.4941760085E+00          
2022-08-01                00:11:35.930              212.00805476              5088.193314               213.00805476              1659312695.931            0                         963                       0.0000000000E+00          1.4000040393E+02          4.4999642933E+01          3.2500000000E+01          4.5122659291E+01          4.4999461749E+01          4.7000000000E+01          0.0000000000E+00          3.7980973252E+04          0.0000000000E+00          3.2065780130E-01          3.2037259045E-01          3.1970393498E-01          3.1913820131E-01          3.2879217431E-01          3.2849731180E-01          3.2780685160E-01          3.2718070959E-01          4.2007871423E+02          4.3046632830E+02          2.2602215230E+00          2.3012297680E+00          1.4028842614E+00          1.3914579958E+00          0.0000000000E+00          6.5839919729E-01          5.6800650549E+01          1.6644662108E+00          8.2132734430E+01          4.9183672401E+02          1.4941760085E+00          
2022-08-01                00:11:36.496              212.00806130              5088.193471               213.00806130              1659312696.496            0                         963                       0.0000000000E+00          1.3999922180E+02          4.4999595642E+01          3.2500000000E+01          4.5122612000E+01          4.4999473572E+01          2.0000000000E+00          0.0000000000E+00          3.7980429688E+04          0.0000000000E+00          3.1978903607E-01          3.2036370679E-01          3.1969661849E-01          3.1913847210E-01          3.2790609167E-01          3.2848793984E-01          3.2779962953E-01          3.2718244714E-01          4.2003520587E+02          4.3042762545E+02          2.2599716335E+00          2.3009983627E+00          1.4036590808E+00          1.3781218244E+00          0.0000000000E+00          6.5839919729E-01          5.6800650549E+01          1.6644662108E+00          8.2551058656E+01          4.9183672401E+02          1.3650338682E+00          
2022-08-01                00:11:37.183              212.00806925              5088.193662               213.00806925              1659312697.183            0                         963                       0.0000000000E+00          1.3999928617E+02          4.4999595642E+01          3.2500000000E+01          4.5122612000E+01          4.4999473572E+01          4.6000000000E+01          0.0000000000E+00          3.7980678711E+04          0.0000000000E+00          3.1872927832E-01          3.2029929958E-01          3.1967600383E-01          3.1913751974E-01          3.2682377941E-01          3.2842068443E-01          3.2777892361E-01          3.2718294195E-01          4.1998230992E+02          4.3037878993E+02          2.2596677944E+00          2.3007100201E+00          1.4043664660E+00          1.3976544644E+00          0.0000000000E+00          6.5839919729E-01          5.6743869376E+01          1.6644662108E+00          8.2551058656E+01          4.9183672401E+02          1.3650338682E+00          
2022-08-01                00:11:38.197              212.00808098              5088.193944               213.00808098              1659312698.197            0                         963                       0.0000000000E+00          1.3999946539E+02          4.4999595642E+01          3.2500000000E+01          4.5122612000E+01          4.4999473572E+01          4.7000000000E+01          0.0000000000E+00          3.7981120422E+04          0.0000000000E+00          3.1716654967E-01          3.2022098083E-01          3.1967985700E-01          3.1913480125E-01          3.2522770802E-01          3.2834086001E-01          3.2778375030E-01          3.2718164260E-01          4.2009704221E+02          4.3050423549E+02          2.2592191582E+00          2.3002840431E+00          1.4054038104E+00          1.4264881347E+00          0.0000000000E+00          6.5006961899E-01          5.6743869376E+01          1.6141871510E+00          8.2551058656E+01          4.9183672401E+02          1.3650338682E+00          
2022-08-01                00:11:38.957              212.00808978              5088.194155               213.00808978              1659312698.957            0                         963                       0.0000000000E+00          1.3999946539E+02          4.4999595642E+01          3.2500000000E+01          4.5122612000E+01          4.4999473572E+01          4.7000000000E+01          0.0000000000E+00          3.7981120422E+04          0.0000000000E+00          3.1717265539E-01          3.2002825215E-01          3.1964812028E-01          3.1913210043E-01          3.2523851333E-01          3.2814266932E-01          3.2775153211E-01          3.2718037663E-01          4.2018303242E+02          4.3059825861E+02          2.2588828659E+00          2.2999647270E+00          1.4061813464E+00          1.4481101721E+00          0.0000000000E+00          6.5006961899E-01          5.6743869376E+01          1.6141871510E+00          8.2551058656E+01          4.9183672401E+02          1.3650338682E+00          
2022-08-01                00:11:39.380              212.00809468              5088.194272               213.00809468              1659312699.380            0                         963                       0.0000000000E+00          1.4000114521E+02          4.4999595642E+01          3.2500000000E+01          4.5122612000E+01          4.4999473572E+01          2.5000000000E+01          0.0000000000E+00          3.7981317845E+04          0.0000000000E+00          3.1988977748E-01          3.1990315986E-01          3.1970845990E-01          3.1913318872E-01          3.2802679406E-01          3.2801365725E-01          3.2781401723E-01          3.2718300977E-01          4.2023088715E+02          4.3065058538E+02          2.2586956089E+00          2.2997869147E+00          1.4066141210E+00          1.4601699026E+00          0.0000000000E+00          6.5006961899E-01          5.6743869376E+01          1.6141871510E+00          8.2551058656E+01          4.9131980318E+02          1.3650338682E+00          
2022-08-01                00:11:40.503              212.00810767              5088.194584               213.00810767              1659312700.503            0                         963                       0.0000000000E+00          1.4000079623E+02          4.4999437364E+01          3.2500000000E+01          4.5122559240E+01          4.4999455985E+01          4.7000000000E+01          0.0000000000E+00          3.7981185296E+04          0.0000000000E+00          3.2710358752E-01          3.2008928463E-01          3.1993311626E-01          3.1914423448E-01          3.3542973619E-01          3.2820230220E-01          3.2804530520E-01          3.2719589068E-01          4.2035786652E+02          4.3078944089E+02          2.2565798888E+00          2.2976667908E+00          1.4077632506E+00          1.4921853828E+00          0.0000000000E+00          6.6912558153E-01          5.6743869376E+01          1.5873910541E+00          8.2551058656E+01          4.9131980318E+02          1.3650338682E+00          
2022-08-01                00:11:41.256              212.00811639              5088.194793               213.00811639              1659312701.256            0                         963                       0.0000000000E+00          1.4000079623E+02          4.4999437364E+01          3.2500000000E+01          4.5122559240E+01          4.4999455985E+01          4.7000000000E+01          0.0000000000E+00          3.7981185296E+04          0.0000000000E+00          3.2710981614E-01          3.2026479792E-01          3.2002396056E-01          3.1915529780E-01          3.3544076744E-01          3.2838326383E-01          3.2813891865E-01          3.2720880512E-01          4.2044301940E+02          4.3088256073E+02          2.2551613939E+00          2.2962453117E+00          1.4085338127E+00          1.5136074311E+00          0.0000000000E+00          6.6912558153E-01          5.6743869376E+01          1.5873910541E+00          8.2551058656E+01          4.9131980318E+02          1.3650338682E+00          
2022-08-01                00:11:41.812              212.00812284              5088.194948               213.00812284              1659312701.813            0                         963                       0.0000000000E+00          1.3999846451E+02          4.4999320984E+01          3.2500000000E+01          4.5122520447E+01          4.4999443054E+01          2.0000000000E+00          0.0000000000E+00          3.7979762762E+04          0.0000000000E+00          3.2616971349E-01          3.2061329844E-01          3.2020585555E-01          3.1917165525E-01          3.3448031329E-01          3.2874055211E-01          3.2832616058E-01          3.2722714451E-01          4.2050600960E+02          4.3095144600E+02          2.2541121513E+00          2.2951938446E+00          1.4091038249E+00          1.5294446597E+00          0.0000000000E+00          6.6912558153E-01          5.6743869376E+01          1.5873910541E+00          8.2856091696E+01          4.9131980318E+02          1.5162922781E+00          
2022-08-01                00:11:42.513              212.00813094              5088.195143               213.00813094              1659312702.513            0                         963                       0.0000000000E+00          1.4000137329E+02          4.4999320984E+01          3.2500000000E+01          4.5122520447E+01          4.4999443054E+01          4.6000000000E+01          0.0000000000E+00          3.7981535156E+04          0.0000000000E+00          3.2498679043E-01          3.2110697977E-01          3.2037278466E-01          3.1919443626E-01          3.3327002119E-01          3.2924621553E-01          3.2849807377E-01          3.2725205870E-01          4.2058516733E+02          4.3103582140E+02          2.2527935290E+00          2.2938638609E+00          1.4095317170E+00          1.5287806298E+00          0.0000000000E+00          6.6912558153E-01          5.6825327155E+01          1.5873910541E+00          8.2856091696E+01          4.9131980318E+02          1.5162922781E+00          
2022-08-01                00:11:43.556              212.00814302              5088.195432               213.00814302              1659312703.557            0                         963                       0.0000000000E+00          1.3999920846E+02          4.4999320984E+01          3.2500000000E+01          4.5122520447E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7979375492E+04          0.0000000000E+00          3.2322090314E-01          3.2115982785E-01          3.2058844488E-01          3.1922643397E-01          3.3146328476E-01          3.2930164226E-01          3.2872022214E-01          3.2728640666E-01          4.2048576986E+02          4.3093886392E+02          2.2508270955E+00          2.2918806863E+00          1.4101775718E+00          1.5277859514E+00          0.0000000000E+00          6.6187470137E-01          5.6825327155E+01          1.6072599033E+00          8.2856091696E+01          4.9131980318E+02          1.5162922781E+00          
2022-08-01                00:11:44.303              212.00815167              5088.195640               213.00815167              1659312704.304            0                         963                       0.0000000000E+00          1.3999920846E+02          4.4999320984E+01          3.2500000000E+01          4.5122520447E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7979375492E+04          0.0000000000E+00          3.2322434294E-01          3.2125931252E-01          3.2062181068E-01          3.1925844402E-01          3.3146956487E-01          3.2940452836E-01          3.2875502394E-01          3.2732077447E-01          4.2041464663E+02          4.3086948524E+02          2.2494200394E+00          2.2904616310E+00          1.4106397062E+00          1.5270860816E+00          0.0000000000E+00          6.6187470137E-01          5.6825327155E+01          1.6072599033E+00          8.2856091696E+01          4.9131980318E+02          1.5162922781E+00          
2022-08-01                00:11:44.750              212.00815683              5088.195764               213.00815683              1659312704.750            0                         963                       0.0000000000E+00          1.4000019836E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          2.5000000000E+01          0.0000000000E+00          3.7978074219E+04          0.0000000000E+00          3.2310019626E-01          3.2135612110E-01          3.2071443979E-01          3.1928285078E-01          3.3134391660E-01          3.2950493820E-01          3.2885082778E-01          3.2734736482E-01          4.2037218242E+02          4.3082806214E+02          2.2485799535E+00          2.2896143731E+00          1.4109156315E+00          1.5266670415E+00          0.0000000000E+00          6.6187470137E-01          5.6825327155E+01          1.6072599033E+00          8.2856091696E+01          4.8911959445E+02          1.5162922781E+00          
2022-08-01                00:11:45.888              212.00817001              5088.196080               213.00817001              1659312705.889            0                         963                       0.0000000000E+00          1.4000185817E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7980745432E+04          0.0000000000E+00          3.2278306522E-01          3.2138474511E-01          3.2087794984E-01          3.1928693310E-01          3.3102294290E-01          3.2953580950E-01          3.2901957294E-01          3.2735316470E-01          4.2026375789E+02          4.3072229492E+02          2.2469388040E+00          2.2879640878E+00          1.4116202717E+00          1.5255972820E+00          0.0000000000E+00          6.6080699578E-01          5.6825327155E+01          1.6007033061E+00          8.2856091696E+01          4.8911959445E+02          1.5162922781E+00          
2022-08-01                00:11:46.634              212.00817863              5088.196287               213.00817863              1659312706.634            0                         963                       0.0000000000E+00          1.4000185817E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7980745432E+04          0.0000000000E+00          3.2278644100E-01          3.2141978751E-01          3.2090210796E-01          3.1929102995E-01          3.3102914656E-01          3.2957314293E-01          3.2904501058E-01          3.2735898667E-01          4.2019283885E+02          4.3065311268E+02          2.2458653502E+00          2.2868846426E+00          1.4120811795E+00          1.5248995409E+00          0.0000000000E+00          6.6080699578E-01          5.6825327155E+01          1.6007033061E+00          8.2856091696E+01          4.8911959445E+02          1.5162922781E+00          
2022-08-01                00:11:47.190              212.00818507              5088.196442               213.00818507              1659312707.190            0                         963                       0.0000000000E+00          1.3999804688E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          2.0000000000E+00          0.0000000000E+00          3.7978597656E+04          0.0000000000E+00          3.2263243804E-01          3.2136108166E-01          3.2102520758E-01          3.1930033995E-01          3.3087328412E-01          3.2951448774E-01          3.2917212251E-01          3.2737014835E-01          4.2013991169E+02          4.3060148103E+02          2.2450642272E+00          2.2860790399E+00          1.4124251668E+00          1.5243773480E+00          0.0000000000E+00          6.6080699578E-01          5.6825327155E+01          1.6007033061E+00          8.3040723075E+01          4.8911959445E+02          1.5112722782E+00          
2022-08-01                00:11:47.875              212.00819301              5088.196632               213.00819301              1659312707.876            0                         963                       0.0000000000E+00          1.4000442505E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          4.6000000000E+01          0.0000000000E+00          3.7985832031E+04          0.0000000000E+00          3.2242498887E-01          3.2133367073E-01          3.2114569449E-01          3.1931607064E-01          3.3065096818E-01          3.2948782023E-01          3.2929642056E-01          3.2738781347E-01          4.2007461400E+02          4.3052228735E+02          2.2440757972E+00          2.2850248657E+00          1.4108090178E+00          1.5463030431E+00          0.0000000000E+00          6.6080699578E-01          5.6756420757E+01          1.6007033061E+00          8.3040723075E+01          4.8911959445E+02          1.5112722782E+00          
2022-08-01                00:11:48.907              212.00820494              5088.196919               213.00820494              1659312708.907            0                         963                       0.0000000000E+00          1.4000156597E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7985772794E+04          0.0000000000E+00          3.2211193929E-01          3.2135312744E-01          3.2125809913E-01          3.1934106633E-01          3.3031560375E-01          3.2950851482E-01          3.2941246676E-01          3.2741486345E-01          4.1980793497E+02          4.3023059761E+02          2.2425904236E+00          2.2834409525E+00          1.4083862966E+00          1.5792521570E+00          0.0000000000E+00          6.6001559506E-01          5.6756420757E+01          1.6189483016E+00          8.3040723075E+01          4.8911959445E+02          1.5112722782E+00          
2022-08-01                00:11:49.678              212.00821388              5088.197133               213.00821388              1659312709.679            0                         963                       0.0000000000E+00          1.4000156597E+02          4.4999687195E+01          3.2500000000E+01          4.5122734070E+01          4.4999595642E+01          4.7000000000E+01          0.0000000000E+00          3.7985772794E+04          0.0000000000E+00          3.2209486255E-01          3.2173716184E-01          3.2126869107E-01          3.1936592968E-01          3.3028732715E-01          3.2990283776E-01          3.2942354095E-01          3.2744170758E-01          4.1960824857E+02          4.3001220144E+02          2.2414781876E+00          2.2822550020E+00          1.4065724069E+00          1.6039260753E+00          0.0000000000E+00          6.6001559506E-01          5.6756420757E+01          1.6189483016E+00          8.3040723075E+01          4.8911959445E+02          1.5112722782E+00          
2022-08-01                00:11:50.150              212.00821933              5088.197264               213.00821933              1659312710.150            0                         963                       0.0000000000E+00          1.3999704686E+02          4.4999534607E+01          3.2511842105E+01          4.5122642517E+01          4.4999443054E+01          2.5000000000E+01          0.0000000000E+00          3.7982486842E+04          0.0000000000E+00          3.2180606262E-01          3.2211390345E-01          3.2124280725E-01          3.1938987713E-01          3.2998467004E-01          3.3028950758E-01          3.2939735231E-01          3.2746757135E-01          4.1948641975E+02          4.2987896528E+02          2.2407996170E+00          2.2815314880E+00          1.4054658363E+00          1.6189771209E+00          0.0000000000E+00          6.6001559506E-01          5.6756420757E+01          1.6189483016E+00          8.3040723075E+01          4.8742710616E+02          1.5112722782E+00          
2022-08-01                00:11:51.285              212.00823247              5088.197579               213.00823247              1659312711.285            0                         963                       0.0000000000E+00          1.3999738384E+02          4.4999534607E+01          3.2527693705E+01          4.5122642517E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7980215780E+04          0.0000000000E+00          3.2111021263E-01          3.2277956419E-01          3.2119082791E-01          3.1941160145E-01          3.2925548058E-01          3.3097220514E-01          3.2934441337E-01          3.2749105219E-01          4.1919281848E+02          4.2955789825E+02          2.2386310252E+00          2.2792450090E+00          1.4027995822E+00          1.6552462134E+00          0.0000000000E+00          6.5818733068E-01          5.6756420757E+01          1.6213420108E+00          8.3040723075E+01          4.8742710616E+02          1.5112722782E+00          
2022-08-01                00:11:52.030              212.00824110              5088.197786               213.00824110              1659312712.031            0                         963                       0.0000000000E+00          1.3999738384E+02          4.4999534607E+01          3.2527693705E+01          4.5122642517E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7980215780E+04          0.0000000000E+00          3.2109377265E-01          3.2273741940E-01          3.2118959936E-01          3.1943320398E-01          3.2922825827E-01          3.3092860647E-01          3.2934294305E-01          3.2751433880E-01          4.1899984263E+02          4.2934688807E+02          2.2372056641E+00          2.2777422559E+00          1.4010473523E+00          1.6790888739E+00          0.0000000000E+00          6.5818733068E-01          5.6756420757E+01          1.6213420108E+00          8.3040723075E+01          4.8742710616E+02          1.5112722782E+00          
2022-08-01                00:11:52.592              212.00824760              5088.197942               213.00824760              1659312712.593            0                         963                       0.0000000000E+00          1.3999973490E+02          4.4999534607E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          2.0000000000E+00          0.0000000000E+00          3.7981087075E+04          0.0000000000E+00          3.1943702207E-01          3.2293617125E-01          3.2119457102E-01          3.1945114220E-01          3.2752206066E-01          3.3113212002E-01          3.2934792806E-01          3.2753381583E-01          4.1885446745E+02          4.2918793625E+02          2.2361319174E+00          2.2766102548E+00          1.3997274210E+00          1.6970354044E+00          0.0000000000E+00          6.5818733068E-01          5.6756420757E+01          1.6213420108E+00          8.2329340902E+01          4.8742710616E+02          1.6839925836E+00          
2022-08-01                00:11:53.311              212.00825591              5088.198142               213.00825591              1659312713.311            0                         963                       0.0000000000E+00          1.3999722958E+02          4.4999534607E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          4.6000000000E+01          0.0000000000E+00          3.7978590942E+04          0.0000000000E+00          3.1734096957E-01          3.2322609145E-01          3.2117297606E-01          3.1946439708E-01          3.2537532622E-01          3.3142968622E-01          3.2932569514E-01          3.2754844765E-01          4.1866871907E+02          4.2900018933E+02          2.2347600949E+00          2.2752236207E+00          1.4000686615E+00          1.6201583438E+00          0.0000000000E+00          6.5818733068E-01          5.6566592353E+01          1.6213420108E+00          8.2329340902E+01          4.8742710616E+02          1.6839925836E+00          
2022-08-01                00:11:54.362              212.00826809              5088.198434               213.00826809              1659312714.363            0                         963                       0.0000000000E+00          1.3999993919E+02          4.4999534607E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7979703825E+04          0.0000000000E+00          3.1427118265E-01          3.2300221873E-01          3.2121278658E-01          3.1947082628E-01          3.2223123150E-01          3.3119972485E-01          3.2936660923E-01          3.2755601532E-01          4.1856982112E+02          4.2890258741E+02          2.2327499692E+00          2.2731915897E+00          1.4005625482E+00          1.5075229768E+00          0.0000000000E+00          6.4364217107E-01          5.6566592353E+01          1.5856422153E+00          8.2329340902E+01          4.8742710616E+02          1.6839925836E+00          
2022-08-01                00:11:55.102              212.00827666              5088.198640               213.00827666              1659312715.103            0                         963                       0.0000000000E+00          1.3999993919E+02          4.4999534607E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7979703825E+04          0.0000000000E+00          3.1427700738E-01          3.2255741642E-01          3.2112499191E-01          3.1947718210E-01          3.2223921503E-01          3.3074391327E-01          3.2927638905E-01          3.2756346100E-01          4.1850024965E+02          4.2883392652E+02          2.2313359357E+00          2.2717621308E+00          1.4009099670E+00          1.4283130092E+00          0.0000000000E+00          6.4364217107E-01          5.6566592353E+01          1.5856422153E+00          8.2329340902E+01          4.8742710616E+02          1.6839925836E+00          
2022-08-01                00:11:55.532              212.00828162              5088.198759               213.00828162              1659312715.532            0                         963                       0.0000000000E+00          1.4000244141E+02          4.4999504089E+01          3.2500000000E+01          4.5122612000E+01          4.4999382019E+01          2.5000000000E+01          0.0000000000E+00          3.7982348479E+04          0.0000000000E+00          3.1687403924E-01          3.2217760044E-01          3.2118955512E-01          3.1948576153E-01          3.2490274737E-01          3.3035483113E-01          3.2934252220E-01          3.2757316341E-01          4.1845991164E+02          4.2879411591E+02          2.2305160983E+00          2.2709333437E+00          1.4011113789E+00          1.3824168737E+00          0.0000000000E+00          6.4364217107E-01          5.6566592353E+01          1.5856422153E+00          8.2329340902E+01          4.8519011639E+02          1.6839925836E+00          
2022-08-01                00:11:56.621              212.00829424              5088.199062               213.00829424              1659312716.622            0                         963                       0.0000000000E+00          1.4000092635E+02          4.4999504089E+01          3.2500000000E+01          4.5122612000E+01          4.4999382019E+01          4.7000000000E+01          0.0000000000E+00          3.7982369335E+04          0.0000000000E+00          3.2347201115E-01          3.2196403333E-01          3.2140588153E-01          3.1950006383E-01          3.3166975405E-01          3.3013711313E-01          3.2956438372E-01          3.2758867381E-01          4.1835755887E+02          4.2869310336E+02          2.2317314905E+00          2.2721857664E+00          1.4016228719E+00          1.2658068644E+00          0.0000000000E+00          6.6279836734E-01          5.6566592353E+01          1.6178339714E+00          8.2329340902E+01          4.8519011639E+02          1.6839925836E+00          
2022-08-01                00:11:57.358              212.00830277              5088.199266               213.00830277              1659312717.359            0                         963                       0.0000000000E+00          1.4000092635E+02          4.4999504089E+01          3.2500000000E+01          4.5122612000E+01          4.4999382019E+01          4.7000000000E+01          0.0000000000E+00          3.7982369335E+04          0.0000000000E+00          3.2347744363E-01          3.2200186859E-01          3.2143210384E-01          3.1951428445E-01          3.3167738479E-01          3.3017561992E-01          3.2959113056E-01          3.2760405218E-01          4.1828836257E+02          4.2862481251E+02          2.2325534116E+00          2.2730327378E+00          1.4019687248E+00          1.1869197422E+00          0.0000000000E+00          6.6279836734E-01          5.6566592353E+01          1.6178339714E+00          8.2329340902E+01          4.8519011639E+02          1.6839925836E+00          
2022-08-01                00:11:57.924              212.00830932              5088.199424               213.00830932              1659312717.925            0                         963                       0.0000000000E+00          1.4000026180E+02          4.4999504089E+01          3.2500000000E+01          4.5122612000E+01          4.4999382019E+01          2.0000000000E+00          0.0000000000E+00          3.7984331041E+04          0.0000000000E+00          3.2234142064E-01          3.2208014382E-01          3.2137602586E-01          3.1953338540E-01          3.3051434266E-01          3.3025649457E-01          3.2953362476E-01          3.2762438929E-01          4.1823522368E+02          4.2857236851E+02          2.2331846645E+00          2.2736832345E+00          1.4022343369E+00          1.1263254898E+00          0.0000000000E+00          6.6279836734E-01          5.6566592353E+01          1.6178339714E+00          8.2467612094E+01          4.8519011639E+02          1.1132700808E+00          
2022-08-01                00:11:58.654              212.00831775              5088.199626               213.00831775              1659312718.654            0                         963                       0.0000000000E+00          1.3999673462E+02          4.4999504089E+01          3.2437500000E+01          4.5122612000E+01          4.4999382019E+01          4.6000000000E+01          0.0000000000E+00          3.7980511719E+04          0.0000000000E+00          3.2086724008E-01          3.2208460380E-01          3.2130126089E-01          3.1955860055E-01          3.2900106259E-01          3.3026271876E-01          3.2945692185E-01          3.2765097630E-01          4.1816680774E+02          4.2849972864E+02          2.2339977417E+00          2.2745012098E+00          1.4018989632E+00          1.1796558430E+00          0.0000000000E+00          6.6279836734E-01          5.6498822290E+01          1.6178339714E+00          8.2467612094E+01          4.8519011639E+02          1.1132700808E+00          
2022-08-01                00:11:59.700              212.00832987              5088.199917               213.00832987              1659312719.701            0                         963                       0.0000000000E+00          1.3999642132E+02          4.4999347437E+01          3.2477602906E+01          4.5122631581E+01          4.4999421182E+01          4.7000000000E+01          0.0000000000E+00          3.7978301046E+04          0.0000000000E+00          3.1875290239E-01          3.2200131126E-01          3.2112910688E-01          3.1959299895E-01          3.2683059489E-01          3.3017691566E-01          3.2928041038E-01          3.2768695064E-01          4.1845263109E+02          4.2878886636E+02          2.2351651458E+00          2.2756752327E+00          1.4014037731E+00          1.2562572818E+00          0.0000000000E+00          6.5426542338E-01          5.6498822290E+01          1.6506255256E+00          8.2467612094E+01          4.8519011639E+02          1.1132700808E+00          
2022-08-01                00:12:00.453              212.00833859              5088.200126               213.00833859              1659312720.454            0                         963                       0.0000000000E+00          1.3999642132E+02          4.4999347437E+01          3.2477602906E+01          4.5122631581E+01          4.4999421182E+01          4.7000000000E+01          0.0000000000E+00          3.7978301046E+04          0.0000000000E+00          3.1874917935E-01          3.2160281687E-01          3.2109898122E-01          3.1962738438E-01          3.2682468620E-01          3.2976904940E-01          3.2924932527E-01          3.2772290195E-01          4.1865819145E+02          4.2899680728E+02          2.2360046933E+00          2.2765195304E+00          1.4010476419E+00          1.3113630364E+00          0.0000000000E+00          6.5426542338E-01          5.6498822290E+01          1.6506255256E+00          8.2467612094E+01          4.8519011639E+02          1.1132700808E+00          
2022-08-01                00:12:00.874              212.00834345              5088.200243               213.00834345              1659312720.874            0                         963                       0.0000000000E+00          1.3999624634E+02          4.4999259949E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          2.5000000000E+01          0.0000000000E+00          3.7977066406E+04          0.0000000000E+00          3.1970476232E-01          3.2122826398E-01          3.2101056929E-01          3.1965770608E-01          3.2780313749E-01          3.2938575545E-01          3.2915856346E-01          3.2775468760E-01          4.1877284465E+02          4.2911278712E+02          2.2364729372E+00          2.2769904201E+00          1.4008490060E+00          1.3421082631E+00          0.0000000000E+00          6.5426542338E-01          5.6498822290E+01          1.6506255256E+00          8.2467612094E+01          4.8648587046E+02          1.1132700808E+00          
2022-08-01                00:12:01.996              212.00835644              5088.200554               213.00835644              1659312721.996            0                         963                       0.0000000000E+00          1.4000319659E+02          4.4999259949E+01          3.2500000000E+01          4.5122642517E+01          4.4999443054E+01          4.7000000000E+01          0.0000000000E+00          3.7982884799E+04          0.0000000000E+00          3.2225719586E-01          3.2089786592E-01          3.2088720729E-01          3.1967736878E-01          3.3041661868E-01          3.2904880707E-01          3.2903204207E-01          3.2777554645E-01          4.1907921762E+02          4.2942270107E+02          2.2397622438E+00          2.2803236976E+00          1.4003182125E+00          1.4242435159E+00          0.0000000000E+00          6.6118120419E-01          5.6498822290E+01          1.6471791394E+00          8.2467612094E+01          4.8648587046E+02          1.1132700808E+00          
