DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2023-01-08                09:20:10.466              7.38901002                177.336241                8.38901002                1673166010.466            0                         963                       1.3999795898E+02          4.5001222754E+01          3.3687500000E+01          4.4553061700E+01          4.5002067196E+01          4.7000000000E+01          0.0000000000E+00          4.0703384874E+04          0.0000000000E+00          3.2522162885E-01          3.2660620953E-01          3.2707519175E-01          3.2467212652E-01          3.3059897469E-01          3.3201889969E-01          3.3249385031E-01          3.3000748014E-01          4.2020072567E+02          4.2705776239E+02          2.0480079322E+00          2.0725968846E+00          9.3350756081E-01          1.1312848481E+00          0.0000000000E+00          6.6450457242E-01          5.6971664854E+01          1.1022474922E+00          5.5773186564E+01          4.4810933294E+02          6.0192898156E-01          
2023-01-08                09:20:11.529              7.38902233                177.336536                8.38902233                1673166011.529            0                         963                       1.3999803371E+02          4.5001278289E+01          3.3687500000E+01          4.4553175730E+01          4.5002102264E+01          2.0000000000E+00          0.0000000000E+00          4.0702378237E+04          0.0000000000E+00          3.2443749478E-01          3.2658452587E-01          3.2701238944E-01          3.2467097070E-01          3.2980116525E-01          3.3199714433E-01          3.3242973876E-01          3.3000646381E-01          4.2016646909E+02          4.2702215790E+02          2.0480281985E+00          2.0726145798E+00          9.3340185467E-01          1.1904237322E+00          0.0000000000E+00          6.6450457242E-01          5.6971664854E+01          1.1022474922E+00          5.5714401310E+01          4.4810933294E+02          1.1750659465E+00          
2023-01-08                09:20:16.888              7.38908436                177.338025                8.38908436                1673166016.889            0                         963                       1.3999905396E+02          4.5001029968E+01          3.3687500000E+01          4.4553092957E+01          4.5001853943E+01          4.6000000000E+01          0.0000000000E+00          4.0701617188E+04          0.0000000000E+00          3.2052530954E-01          3.2708362284E-01          3.2722468947E-01          3.2482702204E-01          3.2583896726E-01          3.3250438091E-01          3.3264912896E-01          3.3016573846E-01          4.1999367755E+02          4.2686621103E+02          2.0481303202E+00          2.0727880712E+00          9.3603612222E-01          1.1113198876E+00          0.0000000000E+00          6.6450457242E-01          5.6926289399E+01          1.1022474922E+00          5.5714401310E+01          4.4810933294E+02          1.1750659465E+00          
2023-01-08                09:20:17.891              7.38909597                177.338303                8.38909597                1673166017.892            0                         963                       1.4000198361E+02          4.5001029968E+01          3.3668129540E+01          4.4553092957E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          4.0705049769E+04          0.0000000000E+00          3.1979350855E-01          3.2717276575E-01          3.2693282990E-01          3.2485478284E-01          3.2509776617E-01          3.3259486687E-01          3.3235332204E-01          3.3019432904E-01          4.1999540268E+02          4.2687163775E+02          2.0481493621E+00          2.0728204467E+00          9.3652824080E-01          1.0965184393E+00          0.0000000000E+00          6.5338925171E-01          5.6926289399E+01          1.0999710811E+00          5.5714401310E+01          4.4810933294E+02          1.1750659465E+00          
2023-01-08                09:20:18.648              7.38910473                177.338514                8.38910473                1673166018.649            0                         963                       1.4000198361E+02          4.5001029968E+01          3.3668129540E+01          4.4553092957E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          4.0705049769E+04          0.0000000000E+00          3.1979740371E-01          3.2689154472E-01          3.2664099506E-01          3.2485233477E-01          3.2510385642E-01          3.3230880416E-01          3.3205754124E-01          3.3019221289E-01          4.1999670639E+02          4.2687573533E+02          2.0481637360E+00          2.0728448846E+00          9.3689966959E-01          1.0853543900E+00          0.0000000000E+00          6.5338925171E-01          5.6926289399E+01          1.0999710811E+00          5.5714401310E+01          4.4810933294E+02          1.1750659465E+00          
2023-01-08                09:20:18.973              7.38910848                177.338604                8.38910848                1673166018.973            0                         963                       1.3999925232E+02          4.5001029968E+01          3.3687500000E+01          4.4553092957E+01          4.5001853943E+01          2.5000000000E+01          0.0000000000E+00          4.0705730469E+04          0.0000000000E+00          3.1987820781E-01          3.2655757630E-01          3.2647192538E-01          3.2482771038E-01          3.2518692323E-01          3.3196966697E-01          3.3188577579E-01          3.3016743423E-01          4.1999726462E+02          4.2687748940E+02          2.0481698884E+00          2.0728553446E+00          9.3705864553E-01          1.0805771328E+00          0.0000000000E+00          6.5338925171E-01          5.6926289399E+01          1.0999710811E+00          5.5714401310E+01          4.4815227601E+02          1.1750659465E+00          
2023-01-08                09:20:19.992              7.38912028                177.338887                8.38912028                1673166019.992            0                         963                       1.3999888456E+02          4.5000858538E+01          3.3670096852E+01          4.4553041527E+01          4.5002025373E+01          4.7000000000E+01          0.0000000000E+00          4.0705091622E+04          0.0000000000E+00          3.2013236437E-01          3.2468174411E-01          3.2621699512E-01          3.2482691934E-01          3.2544819964E-01          3.3006137604E-01          3.3162751001E-01          3.3016701219E-01          4.1999901779E+02          4.2688300364E+02          2.0481559976E+00          2.0728546009E+00          9.3755864398E-01          1.0655523831E+00          0.0000000000E+00          6.5330757746E-01          5.6926289399E+01          1.0756147835E+00          5.5714401310E+01          4.4815227601E+02          1.1750659465E+00          
2023-01-08                09:20:20.752              7.38912907                177.339098                8.38912907                1673166020.752            0                         963                       1.3999888456E+02          4.5000858538E+01          3.3670096852E+01          4.4553041527E+01          4.5002025373E+01          4.7000000000E+01          0.0000000000E+00          4.0705091622E+04          0.0000000000E+00          3.2013629208E-01          3.2446529402E-01          3.2606868529E-01          3.2483295222E-01          3.2545433397E-01          3.2984199308E-01          3.3147694474E-01          3.3017352625E-01          4.2000032480E+02          4.2688711588E+02          2.0481456366E+00          2.0728540456E+00          9.3793156707E-01          1.0543441046E+00          0.0000000000E+00          6.5330757746E-01          5.6926289399E+01          1.0756147835E+00          5.5714401310E+01          4.4815227601E+02          1.1750659465E+00          
2023-01-08                09:20:21.802              7.38914123                177.339389                8.38914123                1673166021.802            0                         963                       1.3999775664E+02          4.5000711415E+01          3.3635702055E+01          4.4553018126E+01          4.5002145741E+01          2.0000000000E+00          0.0000000000E+00          4.0700617442E+04          0.0000000000E+00          3.2011141016E-01          3.2353970828E-01          3.2592684541E-01          3.2480969339E-01          3.2543199336E-01          3.2890064202E-01          3.3133301733E-01          3.3015016895E-01          4.2000213044E+02          4.2689279737E+02          2.0481313220E+00          2.0728532788E+00          9.3844680320E-01          1.0388585944E+00          0.0000000000E+00          6.5330757746E-01          5.6926289399E+01          1.0756147835E+00          5.6003398498E+01          4.4815227601E+02          1.0235611870E+00          
2023-01-08                09:20:27.082              7.38920235                177.340856                8.38920235                1673166027.083            0                         963                       1.4000933838E+02          4.5000602722E+01          3.3687500000E+01          4.4553153992E+01          4.5002037048E+01          4.6000000000E+01          0.0000000000E+00          4.0710593750E+04          0.0000000000E+00          3.1997636724E-01          3.2321691667E-01          3.2580436082E-01          3.2491732134E-01          3.2530547782E-01          3.2857340553E-01          3.3120837840E-01          3.3025993128E-01          4.2001122782E+02          4.2691608001E+02          2.0480593446E+00          2.0728304987E+00          9.4032692917E-01          1.0634063069E+00          0.0000000000E+00          6.5330757746E-01          5.6928669370E+01          1.0756147835E+00          5.6003398498E+01          4.4815227601E+02          1.0235611870E+00          
2023-01-08                09:20:28.101              7.38921414                177.341139                8.38921414                1673166028.102            0                         963                       1.4000734347E+02          4.5000602722E+01          3.3687500000E+01          4.4553153992E+01          4.5002037048E+01          4.7000000000E+01          0.0000000000E+00          4.0712432194E+04          0.0000000000E+00          3.1994994677E-01          3.2294646691E-01          3.2561788167E-01          3.2501661269E-01          3.2528070242E-01          3.2829958818E-01          3.3101897976E-01          3.3036118324E-01          4.1996776027E+02          4.2687461534E+02          2.0480455462E+00          2.0728262256E+00          9.4069088850E-01          1.0681415964E+00          0.0000000000E+00          6.5145550015E-01          5.6928669370E+01          1.0291513712E+00          5.6003398498E+01          4.4815227601E+02          1.0235611870E+00          
2023-01-08                09:20:28.875              7.38922310                177.341354                8.38922310                1673166028.876            0                         963                       1.4000734347E+02          4.5000602722E+01          3.3687500000E+01          4.4553153992E+01          4.5002037048E+01          4.7000000000E+01          0.0000000000E+00          4.0712432194E+04          0.0000000000E+00          3.1995222031E-01          3.2262540963E-01          3.2529159599E-01          3.2499154144E-01          3.2528460045E-01          3.2797464856E-01          3.3068729916E-01          3.3033605164E-01          4.1993474378E+02          4.2684311985E+02          2.0480350655E+00          2.0728229801E+00          9.4096734562E-01          1.0717386582E+00          0.0000000000E+00          6.5145550015E-01          5.6928669370E+01          1.0291513712E+00          5.6003398498E+01          4.4815227601E+02          1.0235611870E+00          
2023-01-08                09:20:29.315              7.38922819                177.341477                8.38922819                1673166029.316            0                         963                       1.4000088244E+02          4.5000602722E+01          3.3687500000E+01          4.4553153992E+01          4.5002037048E+01          2.5000000000E+01          0.0000000000E+00          4.0713752755E+04          0.0000000000E+00          3.2299164721E-01          3.2264284951E-01          3.2504110482E-01          3.2499625304E-01          3.2837597148E-01          3.2799375917E-01          3.3043258732E-01          3.3034116587E-01          4.1991598392E+02          4.2682522467E+02          2.0480291203E+00          2.0728211481E+00          9.4112450594E-01          1.0738224644E+00          0.0000000000E+00          6.5145550015E-01          5.6928669370E+01          1.0291513712E+00          5.6003398498E+01          4.4812144373E+02          1.0235611870E+00          
2023-01-08                09:20:30.420              7.38924097                177.341783                8.38924097                1673166030.420            0                         963                       1.3999517952E+02          4.5000572205E+01          3.3687500000E+01          4.4553062439E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0706656647E+04          0.0000000000E+00          3.3061780448E-01          3.2206356460E-01          3.2499993309E-01          3.2503869651E-01          3.3613253666E-01          3.2740706089E-01          3.3039060400E-01          3.3038464397E-01          4.1986891828E+02          4.2678032829E+02          2.0480747433E+00          2.0728778250E+00          9.4151884250E-01          1.0790508891E+00          0.0000000000E+00          6.7514919878E-01          5.6928669370E+01          1.0981201527E+00          5.6003398498E+01          4.4812144373E+02          1.0235611870E+00          
2023-01-08                09:20:31.194              7.38924994                177.341999                8.38924994                1673166031.195            0                         963                       1.3999517952E+02          4.5000572205E+01          3.3687500000E+01          4.4553062439E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0706656647E+04          0.0000000000E+00          3.3062005204E-01          3.2247101638E-01          3.2513700917E-01          3.2508212698E-01          3.3613646382E-01          3.2782274674E-01          3.3053074692E-01          3.3042911462E-01          4.1983586232E+02          4.2674879455E+02          2.0481067478E+00          2.0729175894E+00          9.4179567074E-01          1.0826525742E+00          0.0000000000E+00          6.7514919878E-01          5.6928669370E+01          1.0981201527E+00          5.6003398498E+01          4.4812144373E+02          1.0235611870E+00          
2023-01-08                09:20:32.256              7.38926222                177.342293                8.38926222                1673166032.256            0                         963                       1.3999956084E+02          4.5000580148E+01          3.3648330479E+01          4.4553054496E+01          4.5001983956E+01          2.0000000000E+00          0.0000000000E+00          4.0707529096E+04          0.0000000000E+00          3.2862946299E-01          3.2237802275E-01          3.2522016283E-01          3.2509960154E-01          3.3411465605E-01          3.2773037590E-01          3.3061607809E-01          3.3044727000E-01          4.1979060161E+02          4.2670561726E+02          2.0481505546E+00          2.0729720204E+00          9.4217466533E-01          1.0875578281E+00          0.0000000000E+00          6.7514919878E-01          5.6928669370E+01          1.0981201527E+00          5.6216888031E+01          4.4812144373E+02          1.0721574130E+00          
2023-01-08                09:20:37.581              7.38932385                177.343773                8.38932385                1673166037.581            0                         963                       1.3999899546E+02          4.5000633240E+01          3.3687500000E+01          4.4553001404E+01          4.5002037048E+01          4.6000000000E+01          0.0000000000E+00          4.0704773193E+04          0.0000000000E+00          3.1853326290E-01          3.2236534704E-01          3.2485230452E-01          3.2511031539E-01          3.2379497647E-01          3.2771819806E-01          3.3024170170E-01          3.3045824681E-01          4.1956343106E+02          4.2640455018E+02          2.0483703983E+00          2.0729439700E+00          9.3276652693E-01          1.0253227175E+00          0.0000000000E+00          6.7514919878E-01          5.6867992305E+01          1.0981201527E+00          5.6216888031E+01          4.4812144373E+02          1.0721574130E+00          
2023-01-08                09:20:38.589              7.38933553                177.344053                8.38933553                1673166038.590            0                         963                       1.4000408825E+02          4.5000633240E+01          3.3687500000E+01          4.4553001404E+01          4.5002037048E+01          4.7000000000E+01          0.0000000000E+00          4.0710953465E+04          0.0000000000E+00          3.1662056011E-01          3.2221113121E-01          3.2458788125E-01          3.2510939441E-01          3.2184031908E-01          3.2756063516E-01          3.2997228923E-01          3.3045736981E-01          4.1956559244E+02          4.2639345152E+02          2.0484119649E+00          2.0729385488E+00          9.3098327240E-01          1.0135315221E+00          0.0000000000E+00          6.4493411820E-01          5.6867992305E+01          1.0300118834E+00          5.6216888031E+01          4.4812144373E+02          1.0721574130E+00          
2023-01-08                09:20:39.348              7.38934432                177.344264                8.38934432                1673166039.349            0                         963                       1.4000408825E+02          4.5000633240E+01          3.3687500000E+01          4.4553001404E+01          4.5002037048E+01          4.7000000000E+01          0.0000000000E+00          4.0710953465E+04          0.0000000000E+00          3.1660796208E-01          3.2198783898E-01          3.2435197678E-01          3.2506730811E-01          3.2181989860E-01          3.2733247440E-01          3.2973182599E-01          3.3041461005E-01          4.1956722263E+02          4.2638510856E+02          2.0484432386E+00          2.0729344802E+00          9.2964197782E-01          1.0046801233E+00          0.0000000000E+00          6.4493411820E-01          5.6867992305E+01          1.0300118834E+00          5.6216888031E+01          4.4812144373E+02          1.0721574130E+00          
2023-01-08                09:20:39.760              7.38934909                177.344378                8.38934909                1673166039.761            0                         963                       1.4000132832E+02          4.5000792252E+01          3.3687500000E+01          4.4552966068E+01          4.5002001712E+01          2.5000000000E+01          0.0000000000E+00          4.0711188322E+04          0.0000000000E+00          3.1900127413E-01          3.2167670901E-01          3.2417607378E-01          3.2504775158E-01          3.2424874235E-01          3.2701482626E-01          3.2955236110E-01          3.3039474168E-01          4.1956811480E+02          4.2638058772E+02          2.0484602247E+00          2.0729322830E+00          9.2891394066E-01          9.9990619396E-01          0.0000000000E+00          6.4493411820E-01          5.6867992305E+01          1.0300118834E+00          5.6216888031E+01          4.4821560642E+02          1.0721574130E+00          
2023-01-08                09:20:40.877              7.38936200                177.344688                8.38936200                1673166040.877            0                         963                       1.3999816130E+02          4.5000907898E+01          3.3631961259E+01          4.4552940369E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0706321722E+04          0.0000000000E+00          3.2548412276E-01          3.2168983370E-01          3.2419085556E-01          3.2506029457E-01          3.3082752210E-01          3.2702625363E-01          3.2956659846E-01          3.3040745408E-01          4.1957053211E+02          4.2636834437E+02          2.0485149690E+00          2.0729351733E+00          9.2694203550E-01          9.8697486574E-01          0.0000000000E+00          6.6160877378E-01          5.6867992305E+01          9.8606980928E-01          5.6216888031E+01          4.4821560642E+02          1.0721574130E+00          
2023-01-08                09:20:41.653              7.38937098                177.344904                8.38937098                1673166041.653            0                         963                       1.3999816130E+02          4.5000907898E+01          3.3631961259E+01          4.4552940369E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0706321722E+04          0.0000000000E+00          3.2547123752E-01          3.2174152084E-01          3.2422208439E-01          3.2507885614E-01          3.3080642330E-01          3.2707651653E-01          3.2959683809E-01          3.3042625368E-01          4.1957219926E+02          4.2635981867E+02          2.0485530158E+00          2.0729371672E+00          9.2557102595E-01          9.7792521080E-01          0.0000000000E+00          6.6160877378E-01          5.6867992305E+01          9.8606980928E-01          5.6216888031E+01          4.4821560642E+02          1.0721574130E+00          
2023-01-08                09:20:42.727              7.38938343                177.345202                8.38938343                1673166042.728            0                         963                       1.3999637003E+02          4.5000857314E+01          3.3636130137E+01          4.4552926573E+01          4.5001976013E+01          2.0000000000E+00          0.0000000000E+00          4.0701285558E+04          0.0000000000E+00          3.2444574731E-01          3.2187029353E-01          3.2422740970E-01          3.2507573738E-01          3.2975295333E-01          3.2720396590E-01          3.2960055512E-01          3.3042293693E-01          4.1957450573E+02          4.2634800690E+02          2.0486057183E+00          2.0729399296E+00          9.2367193667E-01          9.6537571664E-01          0.0000000000E+00          6.6160877378E-01          5.6867992305E+01          9.8606980928E-01          5.5155043609E+01          4.4821560642E+02          9.5003557531E-01          
2023-01-08                09:20:48.137              7.38944603                177.346705                8.38944603                1673166048.137            0                         963                       1.3999760437E+02          4.5000572205E+01          3.3687500000E+01          4.4552848816E+01          4.5001976013E+01          4.6000000000E+01          0.0000000000E+00          4.0700863281E+04          0.0000000000E+00          3.1940781052E-01          3.2191825782E-01          3.2452304224E-01          3.2514806143E-01          3.2464832891E-01          3.2724974397E-01          3.2989915657E-01          3.3049659000E-01          4.1958609593E+02          4.2638104121E+02          2.0488708799E+00          2.0732841852E+00          9.2652364186E-01          8.0264788363E-01          0.0000000000E+00          6.6160877378E-01          5.6871062559E+01          9.8606980928E-01          5.5155043609E+01          4.4821560642E+02          9.5003557531E-01          
2023-01-08                09:20:49.144              7.38945770                177.346985                8.38945770                1673166049.145            0                         963                       1.4000172624E+02          4.5000572205E+01          3.3687500000E+01          4.4552848816E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0705213406E+04          0.0000000000E+00          3.1846902714E-01          3.2195571432E-01          3.2437169186E-01          3.2520025686E-01          3.2369706087E-01          3.2728427162E-01          3.2974410418E-01          3.3054983668E-01          4.1959640961E+02          4.2639548238E+02          2.0489202782E+00          2.0733483215E+00          9.2705491942E-01          7.7232280456E-01          0.0000000000E+00          6.4912555364E-01          5.6871062559E+01          1.0426734840E+00          5.5155043609E+01          4.4821560642E+02          9.5003557531E-01          
2023-01-08                09:20:49.903              7.38946647                177.347195                8.38946647                1673166049.903            0                         963                       1.4000172624E+02          4.5000572205E+01          3.3687500000E+01          4.4552848816E+01          4.5001976013E+01          4.7000000000E+01          0.0000000000E+00          4.0705213406E+04          0.0000000000E+00          3.1847358032E-01          3.2178160762E-01          3.2378101491E-01          3.2513656938E-01          3.2370397034E-01          3.2710525655E-01          3.2914201366E-01          3.3048519629E-01          4.1960416748E+02          4.2640634435E+02          2.0489574278E+00          2.0733965549E+00          9.2745444247E-01          7.4952793882E-01          0.0000000000E+00          6.4912555364E-01          5.6871062559E+01          1.0426734840E+00          5.5155043609E+01          4.4821560642E+02          9.5003557531E-01          
2023-01-08                09:20:50.247              7.38947046                177.347291                8.38947046                1673166050.248            0                         963                       1.4000154114E+02          4.5000816345E+01          3.3687500000E+01          4.4552879333E+01          4.5001914978E+01          2.5000000000E+01          0.0000000000E+00          4.0707300781E+04          0.0000000000E+00          3.2178291097E-01          3.2186413495E-01          3.2327293953E-01          3.2511996711E-01          3.2706910775E-01          3.2718630196E-01          3.2862383900E-01          3.3046828496E-01          4.1960770847E+02          4.2641129838E+02          2.0489743503E+00          2.0734185223E+00          9.2763628570E-01          7.3919538330E-01          0.0000000000E+00          6.4912555364E-01          5.6871062559E+01          1.0426734840E+00          5.5155043609E+01          4.4832810073E+02          9.5003557531E-01          
2023-01-08                09:20:51.313              7.38948280                177.347587                8.38948280                1673166051.314            0                         963                       1.3999545465E+02          4.5000816345E+01          3.3687500000E+01          4.4552879333E+01          4.5001914978E+01          4.7000000000E+01          0.0000000000E+00          4.0700948159E+04          0.0000000000E+00          3.3200831427E-01          3.2245773606E-01          3.2308442962E-01          3.2512361918E-01          3.3746708419E-01          3.2778693947E-01          3.2843050696E-01          3.3047213028E-01          4.1961864395E+02          4.2642660016E+02          2.0489515778E+00          2.0734104432E+00          9.2819816640E-01          7.0726932687E-01          0.0000000000E+00          6.7688954498E-01          5.6871062559E+01          1.0551454789E+00          5.5155043609E+01          4.4832810073E+02          9.5003557531E-01          
2023-01-08                09:20:52.089              7.38949178                177.347803                8.38949178                1673166052.090            0                         963                       1.3999545465E+02          4.5000816345E+01          3.3687500000E+01          4.4552879333E+01          4.5001914978E+01          4.7000000000E+01          0.0000000000E+00          4.0700948159E+04          0.0000000000E+00          3.3201301333E-01          3.2305281622E-01          3.2330219996E-01          3.2512858183E-01          3.3747429646E-01          3.2838905462E-01          3.2865108719E-01          3.3047733452E-01          4.1962658194E+02          4.2643771654E+02          2.0489349692E+00          2.0734045305E+00          9.2860720383E-01          6.8393318930E-01          0.0000000000E+00          6.7688954498E-01          5.6871062559E+01          1.0551454789E+00          5.5155043609E+01          4.4832810073E+02          9.5003557531E-01          
2023-01-08                09:20:53.207              7.38950471                177.348113                8.38950471                1673166053.207            0                         963                       1.3999270536E+02          4.5000816345E+01          3.3687500000E+01          4.4552888949E+01          4.5001900555E+01          2.0000000000E+00          0.0000000000E+00          4.0694000334E+04          0.0000000000E+00          3.3195661696E-01          3.2347680673E-01          3.2350825750E-01          3.2516221747E-01          3.3742047089E-01          3.2881912206E-01          3.2885988204E-01          3.3051153716E-01          4.1963800796E+02          4.2645371804E+02          2.0489110619E+00          2.0733960197E+00          9.2919600309E-01          6.5034157298E-01          0.0000000000E+00          6.7688954498E-01          5.6871062559E+01          1.0551454789E+00          5.5471901173E+01          4.4832810073E+02          6.3490340579E-01          
2023-01-08                09:20:58.736              7.38956870                177.349649                8.38956870                1673166058.736            0                         963                       1.3999932003E+02          4.5000816345E+01          3.3687500000E+01          4.4552940369E+01          4.5001823425E+01          4.6000000000E+01          0.0000000000E+00          4.0699399414E+04          0.0000000000E+00          3.3165997172E-01          3.2423732995E-01          3.2352057875E-01          3.2512743571E-01          3.3713493545E-01          3.2958751593E-01          3.2887073562E-01          3.3047608419E-01          4.1969464469E+02          4.2653136949E+02          2.0487928160E+00          2.0733481278E+00          9.3189064819E-01          9.9659438035E-01          0.0000000000E+00          6.7688954498E-01          5.6885762322E+01          1.0551454789E+00          5.5471901173E+01          4.4832810073E+02          6.3490340579E-01          
2023-01-08                09:20:59.730              7.38958022                177.349925                8.38958022                1673166059.731            0                         963                       1.4000098576E+02          4.5000804449E+01          3.3687500000E+01          4.4552940369E+01          4.5001787735E+01          4.7000000000E+01          0.0000000000E+00          4.0700264150E+04          0.0000000000E+00          3.3160647609E-01          3.2491627409E-01          3.2349960289E-01          3.2515439497E-01          3.3708343668E-01          3.3027227281E-01          3.2884896188E-01          3.3050349150E-01          4.1969128042E+02          4.2653156992E+02          2.0487715635E+00          2.0733395465E+00          9.3237596821E-01          1.0589057077E+00          0.0000000000E+00          6.7612697928E-01          5.6885762322E+01          1.0588063817E+00          5.5471901173E+01          4.4832810073E+02          6.3490340579E-01          
2023-01-08                09:21:00.496              7.38958909                177.350138                8.38958909                1673166060.497            0                         963                       1.4000098576E+02          4.5000804449E+01          3.3687500000E+01          4.4552940369E+01          4.5001787735E+01          4.7000000000E+01          0.0000000000E+00          4.0700264150E+04          0.0000000000E+00          3.3160860548E-01          3.2496842151E-01          3.2347875130E-01          3.2523528656E-01          3.3708782360E-01          3.3032255107E-01          3.2882742790E-01          3.3058570434E-01          4.1968869056E+02          4.2653172443E+02          2.0487552024E+00          2.0733329406E+00          9.3274960089E-01          1.1068765916E+00          0.0000000000E+00          6.7612697928E-01          5.6885762322E+01          1.0588063817E+00          5.5471901173E+01          4.4832810073E+02          6.3490340579E-01          
2023-01-08                09:21:00.845              7.38959311                177.350235                8.38959311                1673166060.845            0                         963                       1.3999988949E+02          4.5000785828E+01          3.3687500000E+01          4.4552940369E+01          4.5001731873E+01          2.5000000000E+01          0.0000000000E+00          4.0700442023E+04          0.0000000000E+00          3.2958159835E-01          3.2519908035E-01          3.2363132247E-01          3.2530604552E-01          3.3502808614E-01          3.3055782782E-01          3.2898244435E-01          3.3065759396E-01          4.1968750782E+02          4.2653178841E+02          2.0487477609E+00          2.0733299309E+00          9.3291934846E-01          1.1286441432E+00          0.0000000000E+00          6.7612697928E-01          5.6885762322E+01          1.0588063817E+00          5.5471901173E+01          4.4827854466E+02          6.3490340579E-01          
2023-01-08                09:21:01.937              7.38960575                177.350538                8.38960575                1673166061.937            0                         963                       1.3999673739E+02          4.5000785828E+01          3.3687500000E+01          4.4552940369E+01          4.5001731873E+01          4.7000000000E+01          0.0000000000E+00          4.0695970008E+04          0.0000000000E+00          3.2322092339E-01          3.2482912392E-01          3.2344728732E-01          3.2533514815E-01          3.2856462396E-01          3.3017923583E-01          3.2879519886E-01          3.3068711179E-01          4.1968380375E+02          4.2653199665E+02          2.0488213217E+00          2.0734185622E+00          9.3345201672E-01          1.1969491638E+00          0.0000000000E+00          6.5994521894E-01          5.6885762322E+01          1.0851323848E+00          5.5471901173E+01          4.4827854466E+02          6.3490340579E-01          
2023-01-08                09:21:02.694              7.38961451                177.350748                8.38961451                1673166062.694            0                         963                       1.3999673739E+02          4.5000785828E+01          3.3687500000E+01          4.4552940369E+01          4.5001731873E+01          4.7000000000E+01          0.0000000000E+00          4.0695970008E+04          0.0000000000E+00          3.2322298090E-01          3.2455879981E-01          3.2344181644E-01          3.2532469188E-01          3.2856885601E-01          3.2990194582E-01          3.2878967830E-01          3.3067662537E-01          4.1968124938E+02          4.2653215466E+02          2.0488723343E+00          2.0734800233E+00          9.3382128350E-01          1.2443563829E+00          0.0000000000E+00          6.5994521894E-01          5.6885762322E+01          1.0851323848E+00          5.5471901173E+01          4.4827854466E+02          6.3490340579E-01          
2023-01-08                09:21:03.760              7.38962686                177.351045                8.38962686                1673166063.761            0                         963                       1.4000191007E+02          4.5000761790E+01          3.3687500000E+01          4.4552925946E+01          4.5001731873E+01          2.0000000000E+00          0.0000000000E+00          4.0698672504E+04          0.0000000000E+00          3.2575813283E-01          3.2461591091E-01          3.2349696683E-01          3.2532682705E-01          3.3114928798E-01          3.2996134307E-01          3.2884585949E-01          3.3067895376E-01          4.1967765663E+02          4.2653238529E+02          2.0489442478E+00          2.0735666655E+00          9.3434178215E-01          1.3112098673E+00          0.0000000000E+00          6.5994521894E-01          5.6885762322E+01          1.0851323848E+00          5.5767698474E+01          4.4827854466E+02          1.2958500480E+00          
2023-01-08                09:21:09.138              7.38968910                177.352538                8.38968910                1673166069.138            0                         963                       1.4000422668E+02          4.5000633240E+01          3.3687500000E+01          4.4552848816E+01          4.5001731873E+01          4.6000000000E+01          0.0000000000E+00          4.0703410156E+04          0.0000000000E+00          3.3850279017E-01          3.2601415481E-01          3.2419056189E-01          3.2534274891E-01          3.4409268170E-01          3.3138227953E-01          3.2955064564E-01          3.3069477644E-01          4.1965946930E+02          4.2649704014E+02          2.0493065511E+00          2.0738730893E+00          9.3208088358E-01          1.1191170413E+00          0.0000000000E+00          6.5994521894E-01          5.6880985529E+01          1.0851323848E+00          5.5767698474E+01          4.4827854466E+02          1.2958500480E+00          
2023-01-08                09:21:10.150              7.38970081                177.352819                8.38970081                1673166070.150            0                         963                       1.4000389191E+02          4.5000388286E+01          3.3687500000E+01          4.4552865146E+01          4.5001682882E+01          4.7000000000E+01          0.0000000000E+00          4.0704605790E+04          0.0000000000E+00          3.4090124826E-01          3.2766184780E-01          3.2459254586E-01          3.2539313794E-01          3.4652842820E-01          3.3305817778E-01          3.2995902316E-01          3.3074594089E-01          4.1963107981E+02          4.2646502039E+02          2.0493747896E+00          2.0739308273E+00          9.3165603243E-01          1.0829626976E+00          0.0000000000E+00          6.9438674190E-01          5.6880985529E+01          1.0400714803E+00          5.5767698474E+01          4.4827854466E+02          1.2958500480E+00          
