Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
01/26/2024 12:03:31.487,1,239.969,27.8693,40.8496,21.5854,57.0738,27.8693,1.93091,10229.8,6.26925,-0.28415,-1,12241,14848,2951,33,31.117,0,No Data,No Data
01/26/2024 12:03:32.480,1,240.016,28.0272,40.8500,21.5722,57.0151,28.0272,1.93351,10214.9,6.07235,-0.297555,-1,12241,14848,2951,33,31.117,0,No Data,No Data
01/26/2024 12:03:33.473,1,239.987,28.0013,40.8498,21.5784,56.9956,28.0013,1.93314,10213.7,6.40051,-0.298516,-1,12241,14912,2952,33,31.117,0,No Data,No Data
01/26/2024 12:03:34.466,1,240.015,27.8953,40.8499,21.5669,57.0151,27.8953,1.93406,10200.1,6.26015,-0.319036,-1,12241,14848,2948,33,31.118,0,No Data,No Data
01/26/2024 12:03:35.460,1,239.972,28.2765,40.8502,21.5558,57.0249,28.2765,1.93666,10200.9,6.26662,-0.330493,-1,12243,14912,2951,33,31.120,0,No Data,No Data
01/26/2024 12:03:36.652,1,240.019,28.5081,40.8497,21.5381,57.0151,28.5081,1.9425,10184,6.17784,-0.340991,-1,12243,14912,2954,33,31.121,0,No Data,No Data
01/26/2024 12:03:37.645,1,239.978,28.4091,40.8502,21.5118,57.0249,28.4091,1.9388,10196.1,6.16562,-0.224773,-1,12243,14848,2947,33,31.123,0,No Data,No Data
01/26/2024 12:03:38.638,1,240.007,28.3853,40.8497,21.4766,57.0151,28.3853,1.9392,10188.6,5.97231,-0.289495,-1,12241,14912,2950,33,31.124,0,No Data,No Data
01/26/2024 12:03:39.632,1,240.004,28.1927,40.8493,21.4394,57.0249,28.1927,1.93778,10182.4,6.32638,-0.222537,-1,12243,14912,2953,33,31.126,0,No Data,No Data
01/26/2024 12:03:40.625,1,240.001,28.2497,40.8504,21.4079,56.9858,28.2497,1.93796,10182.6,6.38528,-0.296536,-1,12243,14848,2956,33,31.127,0,No Data,No Data
01/26/2024 12:03:41.618,1,239.995,28.5396,40.8501,21.3871,57.0054,28.5396,1.94218,10180.1,6.23136,-0.29783,-1,12243,14848,2954,33,31.129,0,No Data,No Data
01/26/2024 12:03:42.611,1,240,28.5446,40.8499,21.3852,57.0054,28.5446,1.94154,10169.8,6.31214,-0.147251,-1,12244,14848,2953,33,31.131,0,No Data,No Data
01/26/2024 12:03:43.605,1,239.997,28.3837,40.8503,21.4045,56.9858,28.3837,1.94012,10168.6,6.03939,-0.254023,-1,12243,14848,2957,33,31.133,0,No Data,No Data
01/26/2024 12:03:44.598,1,240.006,28.5608,40.8502,21.4440,56.9956,28.5608,1.94169,10164.7,6.22344,-0.242672,-1,12244,14912,2953,33,31.134,0,No Data,No Data
01/26/2024 12:03:45.591,1,240.009,28.5366,40.8503,21.4815,57.0151,28.5366,1.94227,10157.7,6.21542,-0.247459,-1,12244,14848,2956,33,31.135,0,No Data,No Data
01/26/2024 12:03:46.684,1,239.989,28.7215,40.8504,21.4890,57.0445,28.7215,1.94347,10157.4,6.28645,-0.215161,-1,12244,14912,2956,33,31.137,0,No Data,No Data
01/26/2024 12:03:47.677,1,240.007,28.8023,40.8508,21.4846,57.0151,28.8023,1.94725,10151.5,6.11093,-0.288081,-1,12244,14912,2953,33,31.140,0,No Data,No Data
01/26/2024 12:03:48.670,1,240.021,28.6475,40.8508,21.4734,57.0347,28.6475,1.94506,10134.3,5.99639,-0.371608,-1,12244,14912,2956,33,31.142,0,No Data,No Data
01/26/2024 12:03:49.664,1,239.954,28.3746,40.8500,21.4690,57.0054,28.3746,1.93821,10149.7,6.20897,-0.372444,-1,12244,14848,2947,33,31.144,0,No Data,No Data
01/26/2024 12:03:50.657,1,240.046,28.2916,40.8502,21.4686,57.0445,28.2916,1.93936,10139.7,6.58516,-0.305205,-1,12245,14912,2956,33,31.144,0,No Data,No Data
01/26/2024 12:03:51.650,1,240,28.4927,40.8501,21.4703,57.0347,28.4927,1.94238,10127.7,6.22728,-0.305479,-1,12245,14912,2956,33,31.145,0,No Data,No Data
01/26/2024 12:03:52.643,1,239.979,28.4231,40.8497,21.4808,57.0249,28.4231,1.93978,10143.3,6.53511,-0.228543,-1,12246,14848,2951,33,31.146,0,No Data,No Data
01/26/2024 12:03:53.637,1,240.007,28.0994,40.8498,21.5022,56.9956,28.0994,1.93421,10139.8,6.60697,-0.326589,-1,12245,14912,2953,33,31.148,0,No Data,No Data
01/26/2024 12:03:54.630,1,240.023,28.0042,40.8495,21.5224,57.0249,28.0042,1.93611,10133.3,6.26808,-0.328406,-1,12246,14912,2954,33,31.150,0,No Data,No Data
01/26/2024 12:03:55.623,1,240.019,27.9390,40.8495,21.5328,57.0054,27.9390,1.93762,10120.3,5.98775,-0.308837,-1,12246,14720,2953,33,31.153,0,No Data,No Data
01/26/2024 12:03:56.716,1,239.982,27.8623,40.8500,21.5338,57.0738,27.8623,1.93216,10131.5,6.20419,-0.278204,-1,12245,14848,2953,34,31.155,0,No Data,No Data
01/26/2024 12:03:57.709,1,240.016,27.8690,40.8504,21.5303,57.0835,27.8690,1.93325,10127.1,6.11183,-0.213381,-1,12246,14848,2951,34,31.156,0,No Data,No Data
01/26/2024 12:03:58.702,1,239.988,28.1605,40.8499,21.5660,57.0249,28.1605,1.9387,10126.5,6.28273,-0.149792,-1,12247,14912,2947,34,31.157,0,No Data,No Data
01/26/2024 12:03:59.696,1,239.992,28.1861,40.8494,21.5849,57.0347,28.1861,1.93694,10127.9,6.45315,-0.163007,-1,12247,14848,2948,34,31.158,0,No Data,No Data
01/26/2024 12:04:00.689,1,240.017,28.0538,40.8496,21.5807,57.0445,28.0538,1.93734,10120.2,6.0602,-0.197013,-1,12248,14848,2947,34,31.161,0,No Data,No Data
01/26/2024 12:04:01.682,1,239.985,27.9954,40.8496,21.5774,57.0542,27.9954,1.93429,10127.5,6.0945,-0.157989,-1,12247,14848,2949,34,31.163,0,No Data,No Data
01/26/2024 12:04:02.676,1,240.011,28.1187,40.8499,21.5819,57.0640,28.1187,1.9363,10125.5,6.23639,-0.212635,-1,12247,14912,2948,34,31.164,0,No Data,No Data
01/26/2024 12:04:03.669,1,240,28.2480,40.8506,21.5843,57.0445,28.2480,1.93822,10118.6,6.16232,-0.167334,-1,12249,14848,2951,34,31.166,0,No Data,No Data
01/26/2024 12:04:04.662,1,239.97,28.0835,40.8504,21.5775,57.0542,28.0835,1.9328,10138.8,6.56407,-0.256135,-1,12249,14848,2952,34,31.167,0,No Data,No Data
01/26/2024 12:04:05.655,1,240.015,28.3999,40.8506,21.5653,57.0151,28.3999,1.9387,10128.3,6.56723,-0.244172,-1,12248,14848,2951,34,31.169,0,No Data,No Data
01/26/2024 12:04:06.649,1,240.003,28.2582,40.8511,21.5442,57.0835,28.2582,1.93787,10131,6.57345,-0.236817,-1,12250,14848,2951,34,31.171,0,No Data,No Data
01/26/2024 12:04:07.642,1,239.991,28.0671,40.8501,21.5401,57.0445,28.0671,1.93483,10136.3,6.38306,-0.252723,-1,12250,14848,2952,34,31.173,0,No Data,No Data
01/26/2024 12:04:08.635,1,240.006,28.0340,40.8503,21.5366,57.0738,28.0340,1.93274,10136.6,6.4092,-0.277514,-1,12249,14912,2952,34,31.176,0,No Data,No Data
01/26/2024 12:04:09.629,1,239.999,28.3673,40.8511,21.5277,57.0835,28.3673,1.93895,10136.6,6.39244,-0.272286,-1,12250,14848,2952,34,31.178,0,No Data,No Data
01/26/2024 12:04:10.622,1,240.004,28.2109,40.8506,21.5324,57.0640,28.2109,1.9383,10139.5,6.38226,-0.270814,-1,12250,14848,2952,34,31.179,0,No Data,No Data
01/26/2024 12:04:11.615,1,239.992,28.2669,40.8506,21.5214,57.0054,28.2669,1.93869,10148.7,6.10545,-0.263785,-1,12250,14912,2951,34,31.179,0,No Data,No Data
01/26/2024 12:04:12.608,1,240.014,28.3339,40.8508,21.5200,57.0054,28.3339,1.93922,10147.6,6.3126,-0.270112,-1,12251,14848,2952,34,31.180,0,No Data,No Data
01/26/2024 12:04:13.602,1,239.989,28.3979,40.8508,21.5178,57.0151,28.3979,1.93956,10156,6.50695,-0.234147,-1,12251,14848,2952,34,31.181,0,No Data,No Data
01/26/2024 12:04:14.595,1,240.022,28.3139,40.8503,21.5005,57.0835,28.3139,1.93761,10148.3,6.20877,-0.220841,-1,12250,14912,2951,34,31.183,0,No Data,No Data
01/26/2024 12:04:15.588,1,239.993,28.4368,40.8501,21.4830,57.0640,28.4368,1.93927,10152,6.2011,-0.213006,-1,12251,14912,2954,34,31.185,0,No Data,No Data
01/26/2024 12:04:16.780,1,239.994,28.3999,40.8499,21.4800,57.0542,28.3999,1.93901,10154.5,6.43472,-0.20755,-1,12252,14720,2951,34,31.187,0,No Data,No Data
01/26/2024 12:04:17.773,1,239.993,28.6095,40.8503,21.4882,57.0738,28.6095,1.9404,10160.4,6.53477,-0.0804786,-1,12252,14912,2950,34,31.189,0,No Data,No Data
01/26/2024 12:04:18.767,1,240.001,28.3374,40.8502,21.4905,57.0738,28.3374,1.93838,10160.8,6.37158,0.0963269,-1,12252,14912,2951,34,31.192,0,No Data,No Data
01/26/2024 12:04:19.760,1,240.015,28.4279,40.8496,21.4912,57.0640,28.4279,1.93964,10155.3,5.94536,0.0353598,-1,12252,14848,2952,34,31.194,0,No Data,No Data
01/26/2024 12:04:20.753,1,239.999,28.3056,40.8505,21.4897,57.0738,28.3056,1.9407,10158.7,6.235,-0.0200708,-1,12252,14912,2952,34,31.197,0,No Data,No Data
01/26/2024 12:04:21.747,1,239.975,28.2812,40.8504,21.4950,57.0738,28.2812,1.93619,10167.1,6.50752,-0.00434458,-1,12252,14912,2953,34,31.200,0,No Data,No Data
01/26/2024 12:04:22.740,1,240.019,28.3913,40.8502,21.5060,57.0445,28.3913,1.94064,10157.9,6.44821,-0.0124911,-1,12253,14848,2953,34,31.202,0,No Data,No Data
01/26/2024 12:04:23.733,1,240.001,28.4768,40.8502,21.5143,57.0640,28.4768,1.94076,10157.3,6.35475,0.0706193,-1,12252,14912,2951,34,31.205,0,No Data,No Data
01/26/2024 12:04:24.726,1,240.016,28.5184,40.8503,21.5261,57.0738,28.5184,1.94008,10149.1,6.34078,0.0707008,-1,12253,14848,2952,34,31.207,0,No Data,No Data
01/26/2024 12:04:25.720,1,240.002,28.6206,40.8503,21.5353,57.0738,28.6206,1.94368,10142.8,6.59054,0.178734,-1,12253,14848,2952,34,31.209,0,No Data,No Data
01/26/2024 12:04:26.713,1,239.999,28.3007,40.8506,21.5467,57.0835,28.3007,1.93992,10145.5,6.27701,0.126043,-1,12253,14848,2950,34,31.210,0,No Data,No Data
01/26/2024 12:04:27.706,1,239.989,28.3828,40.8502,21.5543,57.0835,28.3828,1.93987,10146.6,6.30716,0.0369682,-1,12253,14848,2952,34,31.212,0,No Data,No Data
01/26/2024 12:04:28.700,1,240.001,28.5294,40.8512,21.5558,57.0835,28.5294,1.94365,10146.2,6.45496,0.0816445,-1,12253,14848,2952,34,31.213,0,No Data,No Data
01/26/2024 12:04:29.693,1,240.007,28.4054,40.8503,21.5601,57.0738,28.4054,1.94149,10140.8,6.39447,0.105657,-1,12253,14848,2956,34,31.215,0,No Data,No Data
01/26/2024 12:04:30.686,1,239.992,28.1915,40.8503,21.5655,57.0835,28.1915,1.93706,10142.6,6.40325,0.0733961,-1,12254,14912,2953,34,31.217,0,No Data,No Data
01/26/2024 12:04:31.679,1,240.004,28.4622,40.8508,21.5552,57.0738,28.4622,1.94069,10141.6,6.50228,-0.00339646,-1,12254,14912,2952,34,31.219,0,No Data,No Data
01/26/2024 12:04:32.673,1,240.01,28.6755,40.8502,21.5337,57.0835,28.6755,1.94311,10136.8,6.15775,-0.108629,-1,12255,14720,2955,34,31.220,0,No Data,No Data
01/26/2024 12:04:33.666,1,239.999,28.6426,40.8503,21.5196,57.0738,28.6426,1.94417,10139.3,6.38988,-0.11458,-1,12255,14848,2955,34,31.220,0,No Data,No Data
01/26/2024 12:04:34.659,1,240.002,28.5206,40.8500,21.5224,57.0835,28.5206,1.94277,10137.7,6.33684,-0.0196144,-1,12256,14848,2952,34,31.220,0,No Data,No Data
01/26/2024 12:04:35.653,1,239.991,28.4116,40.8502,21.5251,57.0835,28.4116,1.93931,10144.4,6.5436,-0.00762688,-1,12256,14848,2952,34,31.221,0,No Data,No Data
01/26/2024 12:04:36.646,1,239.998,28.5887,40.8504,21.5262,57.0727,28.5887,1.94228,10147.7,6.57185,0.0769699,-1,12255,14848,2956,34,31.224,0,No Data,No Data
01/26/2024 12:04:37.639,1,240.002,28.5039,40.8503,21.5123,57.0835,28.5039,1.94209,10141.2,6.50705,0.116917,-1,12256,14848,2956,34,31.226,0,No Data,No Data
01/26/2024 12:04:38.632,1,240.002,28.5289,40.8506,21.5033,57.0835,28.5289,1.94192,10141.1,6.31645,0.164123,-1,12255,14848,2955,34,31.228,0,No Data,No Data
01/26/2024 12:04:39.626,1,240.013,28.5963,40.8506,21.5070,57.0738,28.5963,1.94518,10142,6.6068,0.264144,-1,12256,14848,2959,34,31.233,0,No Data,No Data
01/26/2024 12:04:40.619,1,239.997,28.5012,40.8509,21.5244,57.0835,28.5012,1.94243,10142.3,6.48054,0.284943,-1,12256,14848,2956,34,31.239,0,No Data,No Data
01/26/2024 12:04:41.612,1,239.977,28.5463,40.8509,21.5444,57.0835,28.5463,1.94055,10149.2,6.44081,0.243347,-1,12256,14912,2960,34,31.240,0,No Data,No Data
01/26/2024 12:04:42.605,1,240.004,28.3183,40.8506,21.5794,57.0835,28.3183,1.9399,10154.1,6.55408,0.21304,-1,12256,14848,2957,34,31.243,0,No Data,No Data
01/26/2024 12:04:43.599,1,240.007,28.2969,40.8511,21.5904,57.0835,28.2969,1.93986,10148.9,6.42433,0.227334,-1,12258,14848,2956,34,31.245,16,No Data,No Data
01/26/2024 12:04:44.592,1,239.999,28.6187,40.8506,21.5879,57.0835,28.6187,1.94473,10143.6,6.3318,0.132593,-1,12256,14848,2959,34,31.245,0,No Data,No Data
01/26/2024 12:04:45.585,1,240.008,28.5656,40.8505,21.5992,57.0835,28.5656,1.94458,10141.7,6.26472,0.0387987,-1,12257,14848,2949,34,31.246,0,No Data,No Data
01/26/2024 12:04:46.579,1,239.986,28.5356,40.8504,21.6101,57.0835,28.5356,1.94262,10147.4,6.60183,0.0751822,-1,12256,14848,2950,34,31.248,0,No Data,No Data
01/26/2024 12:04:47.671,1,240.011,28.2525,40.8502,21.6113,57.0835,28.2525,1.93691,10145.5,6.21549,0.161466,-1,12257,14848,2949,34,31.250,0,No Data,No Data
01/26/2024 12:04:48.664,1,239.987,28.2357,40.8501,21.6107,57.0835,28.2357,1.93808,10146.2,6.14176,0.221357,-1,12259,14848,2954,34,31.251,0,No Data,No Data
01/26/2024 12:04:49.658,1,239.988,28.1633,40.8497,21.6198,57.0640,28.1633,1.9352,10151,6.44499,0.142734,-1,12258,14912,2954,34,31.254,0,No Data,No Data
01/26/2024 12:04:50.651,1,239.997,28.3315,40.8506,21.6262,57.0640,28.3315,1.93903,10150.8,6.27442,0.164591,-1,12258,14848,2948,34,31.256,0,No Data,No Data
01/26/2024 12:04:51.644,1,240.01,28.6665,40.8499,21.6160,57.0445,28.6665,1.94419,10151,6.63692,0.286883,-1,12260,14848,2952,34,31.257,0,No Data,No Data
01/26/2024 12:04:52.638,1,239.991,28.5703,40.8500,21.6026,57.0542,28.5703,1.94028,10147.6,6.46784,0.282678,-1,12259,14848,2954,34,31.258,0,No Data,No Data
01/26/2024 12:04:53.631,1,240.004,27.9980,40.8504,21.6152,57.0542,27.9980,1.9341,10152.2,6.50087,0.192702,-1,12260,14848,2951,34,31.261,0,No Data,No Data
01/26/2024 12:04:54.624,1,240.025,27.6369,40.8508,21.6392,57.0640,27.6369,1.93213,10143.6,6.15042,0.323965,-1,12258,14848,2949,34,31.264,0,No Data,No Data
01/26/2024 12:04:55.816,1,240.002,28.3236,40.8503,21.6661,57.0835,28.3236,1.93746,10150.6,6.4143,0.288521,-1,12259,14720,2951,34,31.265,0,No Data,No Data
01/26/2024 12:04:57.008,1,240.028,28.2324,40.8507,21.6854,57.0738,28.2324,1.93896,10146.6,6.31858,0.294355,-1,12261,14912,2946,34,31.266,0,No Data,No Data
01/26/2024 12:04:58.001,1,239.99,28.5544,40.8506,21.6846,57.0445,28.5544,1.94354,10145.8,6.57438,0.317662,-1,12259,14848,2948,34,31.269,0,No Data,No Data
01/26/2024 12:04:58.995,1,240.01,28.6021,40.8507,21.6754,57.0835,28.6021,1.94302,10135.7,6.22751,0.268617,-1,12259,14848,2952,34,31.273,0,No Data,No Data
01/26/2024 12:04:59.988,1,239.993,28.6776,40.8501,21.6582,57.0738,28.6776,1.94218,10133.4,6.22351,0.241251,-1,12262,14912,2947,34,31.276,0,No Data,No Data
01/26/2024 12:05:00.981,1,239.998,28.4637,40.8507,21.6643,57.0445,28.4637,1.94072,10139.3,6.114,0.232983,-1,12260,14848,2948,34,31.276,0,No Data,No Data
01/26/2024 12:05:01.974,1,239.987,28.4355,40.8507,21.6753,57.0835,28.4355,1.94143,10140.6,6.30745,0.230543,-1,12262,14848,2948,34,31.276,0,No Data,No Data
01/26/2024 12:05:02.968,1,240.004,28.9409,40.8506,21.6665,57.0738,28.9409,1.9473,10136.5,6.28933,0.217553,-1,12262,14848,2948,34,31.278,0,No Data,No Data
01/26/2024 12:05:03.961,1,240.008,28.7532,40.8508,21.6280,57.0835,28.7532,1.94539,10132.3,6.20598,0.156891,-1,12263,14848,2948,34,31.280,0,No Data,No Data
01/26/2024 12:05:04.954,1,239.98,28.6421,40.8506,21.5821,57.0738,28.6421,1.94307,10138,6.37339,0.160963,-1,12261,14848,2951,34,31.282,0,No Data,No Data
01/26/2024 12:05:05.948,1,240.005,28.3592,40.8504,21.5560,57.0738,28.3592,1.93902,10142.6,6.50103,0.164359,-1,12262,14656,2948,34,31.286,0,No Data,No Data
01/26/2024 12:05:06.941,1,239.984,28.6440,40.8503,21.5552,57.0738,28.6440,1.94265,10146.1,6.63924,0.172229,-1,12264,14656,2949,34,31.291,0,No Data,No Data
01/26/2024 12:05:07.934,1,240.023,28.7241,40.8499,21.5690,57.0640,28.7241,1.94395,10135.2,6.43379,0.172687,-1,12263,14848,2948,34,31.292,0,No Data,No Data
01/26/2024 12:05:08.927,1,239.998,28.5770,40.8502,21.5831,57.0835,28.5770,1.94288,10140.6,6.27152,0.161999,-1,12263,14848,2952,34,31.292,0,No Data,No Data
01/26/2024 12:05:09.921,1,240.008,28.3081,40.8505,21.5715,57.0738,28.3081,1.94081,10132.8,6.22328,0.10729,-1,12264,14848,2953,34,31.295,0,No Data,No Data
01/26/2024 12:05:10.914,1,239.992,28.2615,40.8503,21.5591,57.0738,28.2615,1.93943,10138.9,6.10109,0.114845,-1,12263,14848,2954,34,31.295,0,No Data,No Data
01/26/2024 12:05:11.907,1,239.981,28.0051,40.8506,21.5631,57.0738,28.0051,1.93556,10141.2,6.32002,0.122646,-1,12265,14848,2951,34,31.296,0,No Data,No Data
01/26/2024 12:05:12.900,1,240.003,28.7362,40.8503,21.5596,57.0738,28.7362,1.94344,10138.1,6.5725,0.167067,-1,12265,14848,2954,34,31.297,0,No Data,No Data
01/26/2024 12:05:13.894,1,240.012,28.1025,40.8508,21.5714,57.0640,28.1025,1.93795,10132.5,6.48222,0.146755,-1,12264,14848,2951,34,31.298,0,No Data,No Data
01/26/2024 12:05:14.887,1,239.991,28.0234,40.8502,21.5807,57.0542,28.0234,1.9342,10136.9,6.33587,0.154861,-1,12265,14848,2954,34,31.301,0,No Data,No Data
01/26/2024 12:05:15.880,1,240.089,28.2101,40.8502,21.5737,57.0445,28.2101,1.93674,10143.4,6.24508,0.200319,-1,12265,14848,2954,34,31.304,0,No Data,No Data
01/26/2024 12:05:16.874,1,240.004,28.2585,40.8502,21.5732,57.0542,28.2585,1.9397,10141.1,6.5821,0.161003,-1,12265,14848,2954,34,31.306,0,No Data,No Data
01/26/2024 12:05:17.867,1,240.002,28.2022,40.8506,21.5656,57.0835,28.2022,1.93609,10138.9,6.14811,0.178883,-1,12266,14720,2952,34,31.307,0,No Data,No Data
01/26/2024 12:05:18.860,1,240.009,28.0033,40.8508,21.5651,57.0835,28.0033,1.93476,10130.1,6.48612,0.117157,-1,12265,14720,2953,34,31.312,0,No Data,No Data
01/26/2024 12:05:19.853,1,239.995,27.7346,40.8507,21.5582,57.0835,27.7346,1.9331,10135.2,6.16544,0.20389,-1,12265,14848,2954,34,31.315,0,No Data,No Data
01/26/2024 12:05:20.847,1,240.007,28.0148,40.8507,21.5433,57.0835,28.0148,1.93621,10129.3,6.42948,0.184385,-1,12266,14912,2953,34,31.320,0,No Data,No Data
01/26/2024 12:05:21.840,1,240.013,28.2183,40.8515,21.5271,57.0835,28.2183,1.93845,10125.4,6.31381,0.125635,-1,12266,14848,2957,34,31.320,0,No Data,No Data
01/26/2024 12:05:22.833,1,239.999,28.1937,40.8513,21.5265,57.0835,28.1937,1.93727,10127.2,6.24064,0.132357,-1,12266,14848,2957,34,31.323,0,No Data,No Data
01/26/2024 12:05:23.827,1,240.005,28.6337,40.8504,21.5507,57.0835,28.6337,1.94522,10127.7,6.43483,0.21776,-1,12266,14848,2952,34,31.324,0,No Data,No Data
01/26/2024 12:05:24.820,1,239.988,27.9333,40.8503,21.5696,57.0738,27.9333,1.93638,10140.1,6.23095,0.166468,-1,12268,14912,2951,34,31.326,0,No Data,No Data
01/26/2024 12:05:25.813,1,239.979,27.4549,40.8506,21.5734,57.0738,27.4549,1.92815,10152.1,6.41314,0.107352,-1,12267,14848,2953,34,31.329,0,No Data,No Data
01/26/2024 12:05:26.806,1,240.007,27.6975,40.8507,21.5696,57.0738,27.6975,1.92965,10157.5,6.4405,0.0491902,-1,12267,14720,2956,34,31.329,0,No Data,No Data
01/26/2024 12:05:27.899,1,240.023,27.7952,40.8503,21.5672,57.0835,27.7952,1.93379,10150.9,6.51612,-0.0489015,-1,12268,14848,2953,34,31.330,0,No Data,No Data
01/26/2024 12:05:28.992,1,239.994,27.8387,40.8505,21.5530,57.0835,27.8387,1.93232,10161.5,6.60073,-0.0996135,-1,12268,14848,2952,34,31.332,0,No Data,No Data
01/26/2024 12:05:29.985,1,240,27.6559,40.8501,21.5798,57.0835,27.6559,1.93074,10158.8,6.26436,-0.0411265,-1,12268,14848,2953,34,31.334,0,No Data,No Data
01/26/2024 12:05:30.978,1,240.007,28.0804,40.8503,21.6058,57.0835,28.0804,1.93777,10156.7,6.41266,-0.0131505,-1,12269,14848,2953,34,31.335,0,No Data,No Data
01/26/2024 12:05:31.971,1,239.993,27.9912,40.8501,21.6021,57.0835,27.9912,1.93669,10158.3,6.30616,0.000603258,-1,12268,14848,2952,34,31.338,0,No Data,No Data
01/26/2024 12:05:32.965,1,239.989,27.6425,40.8503,21.5895,57.0835,27.6425,1.92987,10164.5,6.26992,0.075583,-1,12270,14848,2949,35,31.341,0,No Data,No Data
01/26/2024 12:05:33.958,1,240.01,27.7728,40.8507,21.5927,57.0835,27.7728,1.93217,10157.7,6.22293,0.185143,-1,12269,14848,2949,35,31.341,0,No Data,No Data
01/26/2024 12:05:34.951,1,239.998,27.8193,40.8505,21.5943,57.0835,27.8193,1.93419,10151.3,6.35162,0.189618,-1,12268,14912,2948,35,31.342,0,No Data,No Data
01/26/2024 12:05:35.945,1,239.998,28.2096,40.8506,21.5839,57.0835,28.2096,1.93757,10151.6,6.3257,0.173045,-1,12270,14848,2948,35,31.344,0,No Data,No Data
01/26/2024 12:05:36.938,1,239.995,27.8312,40.8501,21.5692,57.0835,27.8312,1.93257,10146.9,6.50933,0.0472119,-1,12269,14848,2947,35,31.347,0,No Data,No Data
01/26/2024 12:05:37.931,1,239.993,27.7842,40.8503,21.5629,57.0835,27.7842,1.93287,10151.9,6.57588,-0.0303867,-1,12270,14848,2948,35,31.349,0,No Data,No Data
01/26/2024 12:05:38.924,1,240.002,27.6652,40.8500,21.5780,57.0835,27.6652,1.93196,10147.7,6.56688,-0.0360911,-1,12271,14848,2948,35,31.351,0,No Data,No Data
01/26/2024 12:05:39.918,1,240.002,27.6185,40.8505,21.5863,57.0835,27.6185,1.93182,10148.1,6.4435,-0.00179791,-1,12270,14912,2948,35,31.353,0,No Data,No Data
01/26/2024 12:05:40.911,1,239.999,28.1095,40.8502,21.6148,57.0835,28.1095,1.93698,10142.3,6.75527,0.11326,-1,12271,14848,2948,35,31.355,0,No Data,No Data
01/26/2024 12:05:41.904,1,239.998,28.6729,40.8504,21.6360,57.0835,28.6729,1.94351,10139.4,6.46975,0.138725,-1,12272,14848,2951,35,31.357,0,No Data,No Data
01/26/2024 12:05:42.898,1,240.005,28.6752,40.8501,21.6458,57.0835,28.6752,1.94668,10139.1,6.47349,0.102711,-1,12270,14848,2949,35,31.359,0,No Data,No Data
01/26/2024 12:05:43.891,1,239.995,28.5441,40.8505,21.6513,57.0835,28.5441,1.94287,10142,6.50367,0.127353,-1,12271,14848,2948,35,31.359,0,No Data,No Data
01/26/2024 12:05:44.884,1,239.994,28.4212,40.8503,21.6480,57.0640,28.4212,1.94014,10144.7,6.46664,0.134461,-1,12273,14720,2949,35,31.360,0,No Data,No Data
01/26/2024 12:05:45.877,1,240.009,28.1304,40.8504,21.6391,57.0738,28.1304,1.93769,10144.2,6.22515,0.123897,-1,12273,14720,2949,35,31.361,0,No Data,No Data
01/26/2024 12:05:46.871,1,240.013,28.0059,40.8504,21.6271,57.0835,28.0059,1.9363,10138.1,6.51911,0.0938908,-1,12271,14912,2951,35,31.365,0,No Data,No Data
01/26/2024 12:05:47.864,1,239.987,28.5027,40.8511,21.6240,57.0640,28.5027,1.94206,10139.3,6.46355,0.117739,-1,12272,14912,2948,35,31.369,0,No Data,No Data
01/26/2024 12:05:48.857,1,240.01,28.4951,40.8509,21.6266,57.0738,28.4951,1.94307,10139.4,6.32912,0.0894916,-1,12273,14912,2951,35,31.371,0,No Data,No Data
01/26/2024 12:05:49.851,1,239.993,28.3006,40.8510,21.6299,57.0542,28.3006,1.94022,10139.1,6.08212,-0.0160051,-1,12271,14848,2948,35,31.374,0,No Data,No Data
01/26/2024 12:05:50.844,1,240.007,28.2321,40.8504,21.6317,57.0835,28.2321,1.93747,10142.1,6.38766,-0.0164005,-1,12274,14848,2952,35,31.377,0,No Data,No Data
01/26/2024 12:05:51.837,1,240.101,28.2340,40.8507,21.6452,57.0835,28.2340,1.93883,10137.6,6.51073,0.00414125,-1,12274,14912,2954,35,31.379,8,No Data,No Data
01/26/2024 12:05:52.830,1,240.004,28.9027,40.8503,21.6638,57.0835,28.9027,1.94583,10131.9,6.37494,-0.00785659,-1,12272,14720,2950,35,31.380,0,No Data,No Data
01/26/2024 12:05:53.824,1,239.997,28.9248,40.8501,21.6771,57.0835,28.9248,1.947,10132,6.39795,-0.0235692,-1,12274,14848,2954,35,31.381,0,No Data,No Data
01/26/2024 12:05:54.817,1,239.992,28.6475,40.8502,21.6896,57.0738,28.6475,1.94378,10141,6.47459,-0.0111943,-1,12274,14848,2954,35,31.384,0,No Data,No Data
01/26/2024 12:05:55.810,1,240.008,28.3175,40.8507,21.7035,57.0738,28.3175,1.94026,10139.8,6.30647,-0.030808,-1,12272,14848,2951,35,31.387,0,No Data,No Data
01/26/2024 12:05:56.803,1,239.979,28.1859,40.8500,21.6810,57.0445,28.1859,1.93743,10146.7,6.60704,-0.0257626,-1,12273,14720,2948,35,31.389,0,No Data,No Data
