SN:3K43430000002063 BD:Nov 27 2018 VC:936e000 MD5:9aee3a1333f215ea1fd75a6f60f596f4
                     Time,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,            R14,         R14_sd,          R15Aa,       R15Aa_sd,          R15Ab,       R15Ab_sd,          R15Ba,       R15Ba_sd,          R15Bb,       R15Bb_sd,           R18A,        R18A_sd,      [NNO]_ppm,   [NNO]_ppm_sd,    [NN15O]_ppm, [NN15O]_ppm_sd,    [N15NO]_ppm, [N15NO]_ppm_sd,    [NNO18]_ppm, [NNO18]_ppm_sd,          d15NA,       d15NA_sd,          d15NB,       d15NB_sd,           d15N,        d15N_sd,           d18O,        d18O_sd,             SP,          SP_sd,      [N2O]_ppm,   [N2O]_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,           AIN5,        AIN5_sd,           AIN6,        AIN6_sd,         DetOff,      DetOff_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  05/09/2022 11:14:51.588,    3.081887e+3,    1.048242e+2,    0.000000e+0,    0.000000e+0,    3.289859e-1,    3.108950e-4,    7.882085e-4,    1.349201e-5,    1.203019e-3,    1.716090e-5,    5.590816e-4,    1.450347e-5,    1.194429e-3,    1.883092e-5,    7.452583e-4,    2.685239e-5,    3.290496e-1,    3.107494e-4,    1.201119e-3,    1.712714e-5,    1.199820e-3,    1.892073e-5,    6.767481e-4,    2.432468e-5,   -6.994427e+0,    1.455418e+1,   -8.070406e+0,    1.589122e+1,   -7.532416e+0,    1.195361e+1,    2.568159e+1,    3.719263e+1,    1.075978e+0,    1.889855e+1,    3.321273e-1,    2.941645e-4,    4.505616e+1,    8.977554e-3,    4.440061e+1,    1.771856e-4,    8.967567e-2,    8.086665e-4,    1.272658e+1,    9.758266e-3,   -2.163822e+0,    0.000000e+0,    7.981806e-1,    1.515956e-5,    8.602095e-1,    5.058958e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:01.601,    3.017745e+3,    9.798669e+1,    0.000000e+0,    0.000000e+0,    3.293094e-1,    7.808435e-4,    7.945823e-4,    1.055736e-5,    1.211007e-3,    1.534039e-5,    5.612265e-4,    1.494828e-5,    1.199851e-3,    1.874896e-5,    7.410761e-4,    1.538989e-5,    3.293730e-1,    7.804773e-4,    1.209113e-3,    1.533861e-5,    1.205245e-3,    1.883228e-5,    6.731421e-4,    1.417323e-5,   -1.381923e+0,    1.161409e+1,   -4.562890e+0,    1.569411e+1,   -2.972406e+0,    8.568459e+0,    1.918934e+1,    2.050578e+1,    3.180967e+0,    2.164972e+1,    3.324605e-1,    7.953239e-4,    4.504915e+1,    6.641716e-3,    4.440078e+1,    2.459601e-4,    8.999119e-2,    7.629495e-4,    1.272399e+1,    2.794486e-2,   -2.163822e+0,    0.000000e+0,    7.981649e-1,    1.257801e-5,    8.601949e-1,    4.027763e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:11.612,    2.964183e+3,    7.885814e+1,    0.000000e+0,    0.000000e+0,    3.298974e-1,    4.382197e-4,    7.975262e-4,    1.471540e-5,    1.212396e-3,    1.625448e-5,    5.472644e-4,    1.225777e-5,    1.175688e-3,    1.558361e-5,    7.466846e-4,    2.218847e-5,    3.299607e-1,    4.380139e-4,    1.210532e-3,    1.622794e-5,    1.180936e-3,    1.566048e-5,    6.785761e-4,    2.020816e-5,   -1.979204e+0,    1.352860e+1,   -2.637631e+1,    1.330766e+1,   -1.417776e+1,    8.030837e+0,    2.559712e+1,    3.033033e+1,    2.439711e+1,    2.150014e+1,    3.330307e-1,    4.363351e-4,    4.504849e+1,    1.268873e-2,    4.440076e+1,    4.283996e-4,    9.006505e-2,    7.996505e-4,    1.271524e+1,    1.936016e-2,   -2.163822e+0,    0.000000e+0,    7.981659e-1,    1.241189e-5,    8.601850e-1,    5.547728e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:21.624,    2.882358e+3,    7.136311e+1,    0.000000e+0,    0.000000e+0,    3.298134e-1,    4.071007e-4,    7.946518e-4,    1.060334e-5,    1.210466e-3,    1.537807e-5,    5.638489e-4,    1.303393e-5,    1.201497e-3,    1.753132e-5,    7.412402e-4,    2.471235e-5,    3.298767e-1,    4.069095e-4,    1.208600e-3,    1.536065e-5,    1.206865e-3,    1.760098e-5,    6.735773e-4,    2.240452e-5,   -3.323131e+0,    1.237510e+1,   -4.755088e+0,    1.416494e+1,   -4.039109e+0,    9.126467e+0,    1.831451e+1,    3.416555e+1,    1.431956e+0,    1.934961e+1,    3.329658e-1,    4.135114e-4,    4.504982e+1,    5.261686e-3,    4.440080e+1,    1.924269e-4,    8.965558e-2,    5.105087e-4,    1.272517e+1,    6.606060e-3,   -2.163822e+0,    0.000000e+0,    7.981528e-1,    1.715639e-5,    8.602106e-1,    5.558570e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:31.636,    2.796396e+3,    5.872921e+1,    0.000000e+0,    0.000000e+0,    3.302635e-1,    3.540629e-4,    7.956310e-4,    1.547958e-5,    1.213683e-3,    1.689042e-5,    5.629595e-4,    2.042731e-5,    1.204511e-3,    2.570506e-5,    7.424705e-4,    2.103940e-5,    3.303266e-1,    3.538964e-4,    1.211837e-3,    1.686104e-5,    1.209863e-3,    2.581163e-5,    6.749563e-4,    1.911391e-5,   -2.009279e+0,    1.412836e+1,   -3.643947e+0,    2.092943e+1,   -2.826613e+0,    1.052498e+1,    1.900301e+1,    2.893775e+1,    1.634669e+0,    2.884792e+1,    3.334233e-1,    3.596640e-4,    4.505346e+1,    1.109494e-2,    4.440043e+1,    3.292027e-4,    8.956155e-2,    8.611117e-4,    1.272305e+1,    4.968754e-3,   -2.163808e+0,    1.248971e-5,    7.981544e-1,    2.962307e-5,    8.601920e-1,    5.227327e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:41.649,    2.744216e+3,    8.759906e+1,    0.000000e+0,    0.000000e+0,    3.305321e-1,    2.273274e-4,    8.006182e-4,    9.091754e-6,    1.218103e-3,    1.199074e-5,    5.602386e-4,    1.343742e-5,    1.196609e-3,    2.128261e-5,    7.502362e-4,    1.808213e-5,    3.305951e-1,    2.272204e-4,    1.216265e-3,    1.196928e-5,    1.201908e-3,    2.137804e-5,    6.821723e-4,    1.642335e-5,    8.229088e-1,    1.005677e+1,   -1.099190e+1,    1.765849e+1,   -5.084497e+0,    8.215841e+0,    2.906073e+1,    2.487974e+1,    1.181481e+1,    2.357798e+1,    3.336955e-1,    2.211840e-4,    4.505939e+1,    9.287203e-3,    4.440018e+1,    3.199883e-4,    8.983947e-2,    6.602655e-4,    1.272478e+1,    6.426828e-3,   -2.163795e+0,    0.000000e+0,    7.981558e-1,    1.445017e-5,    8.602013e-1,    5.802343e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:15:51.660,    2.713861e+3,    7.769204e+1,    0.000000e+0,    0.000000e+0,    3.307034e-1,    1.618590e-4,    7.961861e-4,    1.156695e-5,    1.214515e-3,    1.379854e-5,    5.619940e-4,    1.611734e-5,    1.202048e-3,    2.292425e-5,    7.360258e-4,    1.530740e-5,    3.307664e-1,    1.617828e-4,    1.212692e-3,    1.378232e-5,    1.207360e-3,    2.302838e-5,    6.693495e-4,    1.392802e-5,   -2.638684e+0,    1.109389e+1,   -7.018456e+0,    1.907483e+1,   -4.828570e+0,    9.030359e+0,    9.191675e+0,    2.096470e+1,    4.379772e+0,    2.544911e+1,    3.338558e-1,    1.661853e-4,    4.505166e+1,    6.635019e-3,    4.440029e+1,    1.689382e-4,    8.975486e-2,    4.337023e-4,    1.272667e+1,    5.071347e-3,   -2.163795e+0,    0.000000e+0,    7.981676e-1,    1.586491e-5,    8.601904e-1,    3.946739e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:01.672,    2.665442e+3,    7.282688e+1,    0.000000e+0,    0.000000e+0,    3.309073e-1,    3.096341e-4,    7.988850e-4,    6.524148e-6,    1.217294e-3,    8.730871e-6,    5.558281e-4,    1.554037e-5,    1.193370e-3,    2.072785e-5,    7.407983e-4,    1.791556e-5,    3.309701e-1,    3.094883e-4,    1.215477e-3,    8.722394e-6,    1.198631e-3,    2.081240e-5,    6.738062e-4,    1.628648e-5,   -9.613657e-1,    6.974455e+0,   -1.481113e+1,    1.681425e+1,   -7.886247e+0,    8.980317e+0,    1.528843e+1,    2.460151e+1,    1.384976e+1,    1.844288e+1,    3.340580e-1,    3.189320e-4,    4.505055e+1,    6.632250e-3,    4.440033e+1,    2.484571e-4,    9.012083e-2,    9.234525e-4,    1.272298e+1,    7.063223e-3,   -2.163795e+0,    0.000000e+0,    7.981563e-1,    2.081396e-5,    8.601868e-1,    4.541397e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:11.684,    2.648442e+3,    7.946341e+1,    0.000000e+0,    0.000000e+0,    3.309256e-1,    3.742734e-4,    7.941658e-4,    9.879444e-6,    1.212035e-3,    1.047112e-5,    5.542335e-4,    1.716273e-5,    1.191761e-3,    2.857776e-5,    7.346586e-4,    1.580739e-5,    3.309884e-1,    3.740971e-4,    1.210227e-3,    1.046514e-5,    1.197014e-3,    2.870016e-5,    6.682351e-4,    1.451621e-5,   -5.333645e+0,    8.126474e+0,   -1.619320e+1,    2.345062e+1,   -1.076342e+1,    1.307982e+1,    6.822994e+0,    2.114784e+1,    1.085955e+1,    2.340119e+1,    3.340639e-1,    3.938038e-4,    4.505009e+1,    8.541389e-3,    4.440028e+1,    2.470818e-4,    8.979012e-2,    5.344503e-4,    1.272428e+1,    7.435636e-3,   -2.163795e+0,    0.000000e+0,    7.981624e-1,    1.369156e-5,    8.601909e-1,    5.260208e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:21.696,    2.585238e+3,    9.441784e+1,    0.000000e+0,    0.000000e+0,    3.311522e-1,    3.264820e-4,    8.019763e-4,    1.006519e-5,    1.218890e-3,    1.387587e-5,    5.624982e-4,    1.163255e-5,    1.200108e-3,    1.619537e-5,    7.488627e-4,    1.689416e-5,    3.312149e-1,    3.263281e-4,    1.217084e-3,    1.385722e-5,    1.205382e-3,    1.626240e-5,    6.812833e-4,    1.534828e-5,   -3.796390e-1,    1.131760e+1,   -9.992067e+0,    1.320079e+1,   -5.185853e+0,    8.762749e+0,    2.579690e+1,    2.323907e+1,    9.612428e+0,    1.724977e+1,    3.343187e-1,    3.310891e-4,    4.505390e+1,    1.010294e-2,    4.439972e+1,    3.066082e-4,    8.956174e-2,    1.086451e-3,    1.272352e+1,    4.766969e-3,   -2.163795e+0,    0.000000e+0,    7.981696e-1,    1.944657e-5,    8.602029e-1,    5.185237e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:31.708,    2.538934e+3,    6.872971e+1,    0.000000e+0,    0.000000e+0,    3.311513e-1,    3.296614e-4,    7.943836e-4,    8.508968e-6,    1.211074e-3,    1.406197e-5,    5.660771e-4,    1.316415e-5,    1.202503e-3,    1.413376e-5,    7.433530e-4,    2.096814e-5,    3.312140e-1,    3.295061e-4,    1.209280e-3,    1.404343e-5,    1.207788e-3,    1.418942e-5,    6.762726e-4,    1.915146e-5,   -6.786295e+0,    1.144845e+1,   -8.013926e+0,    1.139553e+1,   -7.400111e+0,    5.792806e+0,    1.824284e+1,    2.844384e+1,    1.227631e+0,    1.968817e+1,    3.343073e-1,    3.442136e-4,    4.504826e+1,    7.392648e-3,    4.439958e+1,    3.354523e-4,    8.952538e-2,    5.925780e-4,    1.272605e+1,    7.594708e-3,   -2.163795e+0,    0.000000e+0,    7.981722e-1,    1.370506e-5,    8.601963e-1,    5.360634e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:41.720,    2.542235e+3,    8.865539e+1,    0.000000e+0,    0.000000e+0,    3.313388e-1,    3.410701e-4,    8.034595e-4,    6.914807e-6,    1.222671e-3,    1.111015e-5,    5.591286e-4,    1.453803e-5,    1.198507e-3,    2.289177e-5,    7.387257e-4,    1.537703e-5,    3.314015e-1,    3.409093e-4,    1.220870e-3,    1.109894e-5,    1.203763e-3,    2.298693e-5,    6.721681e-4,    1.398092e-5,    2.164228e+0,    8.879947e+0,   -1.188006e+1,    1.865422e+1,   -4.857914e+0,    9.686346e+0,    1.150159e+1,    2.111398e+1,    1.404428e+1,    2.187156e+1,    3.344983e-1,    3.499864e-4,    4.505028e+1,    6.386608e-3,    4.439928e+1,    2.486321e-4,    8.994541e-2,    7.833168e-4,    1.272004e+1,    4.637200e-3,   -2.163773e+0,    2.436699e-5,    7.981602e-1,    1.766570e-5,    8.601931e-1,    5.311272e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:16:51.732,    2.524730e+3,    7.709672e+1,    0.000000e+0,    0.000000e+0,    3.311086e-1,    2.954113e-4,    7.994495e-4,    9.847992e-6,    1.217473e-3,    1.389426e-5,    5.667007e-4,    1.706561e-5,    1.206403e-3,    2.135880e-5,    7.409227e-4,    2.406227e-5,    3.311713e-1,    2.952721e-4,    1.215668e-3,    1.388255e-5,    1.211708e-3,    2.145626e-5,    6.740348e-4,    2.187773e-5,   -1.415660e+0,    1.093519e+1,   -4.660686e+0,    1.780967e+1,   -3.038173e+0,    8.675965e+0,    1.501644e+1,    3.301913e+1,    3.245025e+0,    2.392564e+1,    3.342727e-1,    2.989734e-4,    4.505170e+1,    9.409070e-3,    4.439918e+1,    3.599767e-4,    9.021431e-2,    8.217938e-4,    1.272425e+1,    5.045869e-3,   -2.163728e+0,   4.681111e-16,    7.981622e-1,    1.860321e-5,    8.601905e-1,    4.311193e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:01.744,    2.456563e+3,    7.792978e+1,    0.000000e+0,    0.000000e+0,    3.309655e-1,    2.819615e-4,    7.948541e-4,    6.813676e-6,    1.210006e-3,    9.788272e-6,    5.672278e-4,    1.353518e-5,    1.202648e-3,    1.568807e-5,    7.389096e-4,    1.993107e-5,    3.310283e-1,    2.818287e-4,    1.208203e-3,    9.771648e-6,    1.207946e-3,    1.575239e-5,    6.721243e-4,    1.822979e-5,   -7.112578e+0,    8.185486e+0,   -7.327339e+0,    1.275090e+1,   -7.219959e+0,    6.058266e+0,    1.256200e+1,    2.693518e+1,    2.147606e-1,    1.767385e+1,    3.341166e-1,    2.966387e-4,    4.505146e+1,    6.658684e-3,    4.439897e+1,    1.750411e-4,    8.942960e-2,    6.525860e-4,    1.272529e+1,    6.597404e-3,   -2.163728e+0,   4.681111e-16,    7.981692e-1,    1.425685e-5,    8.601776e-1,    4.032178e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:11.755,    2.449423e+3,    8.236300e+1,    0.000000e+0,    0.000000e+0,    3.311769e-1,    2.996549e-4,    7.983345e-4,    9.187185e-6,    1.215994e-3,    1.315374e-5,    5.645526e-4,    9.740880e-6,    1.202996e-3,    1.170621e-5,    7.399349e-4,    2.061128e-5,    3.312396e-1,    2.995137e-4,    1.214194e-3,    1.313179e-5,    1.208282e-3,    1.174889e-5,    6.731777e-4,    1.882618e-5,   -2.825341e+0,    1.095850e+1,   -7.685738e+0,    9.280368e+0,   -5.255540e+0,    6.731026e+0,    1.350455e+1,    2.795487e+1,    4.860397e+0,    1.520530e+1,    3.343352e-1,    3.119550e-4,    4.504372e+1,    5.812355e-3,    4.439910e+1,    1.817519e-4,    9.005008e-2,    5.452155e-4,    1.272269e+1,    4.229307e-3,   -2.163728e+0,   4.681111e-16,    7.981705e-1,    1.203955e-5,    8.601868e-1,    5.095777e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:21.768,    2.404724e+3,    7.716376e+1,    0.000000e+0,    0.000000e+0,    3.307848e-1,    3.841690e-4,    7.957890e-4,    1.201432e-5,    1.208898e-3,    1.484831e-5,    5.683016e-4,    1.134716e-5,    1.206265e-3,    1.626311e-5,    7.420766e-4,    3.348113e-5,    3.308477e-1,    3.839882e-4,    1.207087e-3,    1.482889e-5,    1.211591e-3,    1.633367e-5,    6.748972e-4,    3.040929e-5,   -7.490107e+0,    1.209032e+1,   -3.785893e+0,    1.342386e+1,   -5.638000e+0,    9.142417e+0,    1.731539e+1,    4.606742e+1,   -3.704214e+0,    1.784424e+1,    3.339413e-1,    3.836703e-4,    4.505061e+1,    5.654364e-3,    4.439881e+1,    1.941248e-4,    8.993387e-2,    5.594884e-4,    1.272701e+1,    6.387411e-3,   -2.163728e+0,   4.681111e-16,    7.981510e-1,    2.226787e-5,    8.602061e-1,    6.213872e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:31.779,    2.366628e+3,    6.927878e+1,    0.000000e+0,    0.000000e+0,    3.307534e-1,    2.724944e-4,    7.958794e-4,    8.041863e-6,    1.214785e-3,    1.026047e-5,    5.673849e-4,    1.031612e-5,    1.209142e-3,    1.518636e-5,    7.496478e-4,    2.182030e-5,    3.308163e-1,    2.723662e-4,    1.212964e-3,    1.024544e-5,    1.214483e-3,    1.524943e-5,    6.817673e-4,    1.988006e-5,   -2.562495e+0,    8.444257e+0,   -1.315654e+0,    1.238132e+1,   -1.939074e+0,    6.137250e+0,    2.775485e+1,    2.978714e+1,   -1.246841e+0,    1.727836e+1,    3.339255e-1,    2.823833e-4,    4.505647e+1,    9.813394e-3,    4.439832e+1,    3.328431e-4,    8.964280e-2,    6.973659e-4,    1.272661e+1,    4.906571e-3,   -2.163728e+0,   4.681111e-16,    7.981490e-1,    2.567752e-5,    8.601993e-1,    4.603677e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:41.792,    2.416260e+3,    8.839255e+1,    0.000000e+0,    0.000000e+0,    3.306767e-1,    3.564057e-4,    7.984571e-4,    7.420067e-6,    1.214017e-3,    9.048409e-6,    5.649919e-4,    8.321637e-6,    1.202852e-3,    1.461174e-5,    7.454276e-4,    1.296712e-5,    3.307397e-1,    3.562379e-4,    1.212193e-3,    9.026138e-6,    1.208170e-3,    1.467439e-5,    6.778828e-4,    1.172577e-5,   -2.961505e+0,    7.961781e+0,   -6.274910e+0,    1.202763e+1,   -4.618207e+0,    7.159575e+0,    2.214717e+1,    1.805637e+1,    3.313405e+0,    1.452823e+1,    3.338379e-1,    3.503896e-4,    4.504903e+1,    9.838378e-3,    4.439816e+1,    3.609456e-4,    8.965313e-2,    7.604648e-4,    1.272633e+1,    5.500237e-3,   -2.163728e+0,   4.681111e-16,    7.981532e-1,    9.601739e-6,    8.601958e-1,    3.780531e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:17:51.804,    2.363358e+3,    6.142908e+1,    0.000000e+0,    0.000000e+0,    3.306681e-1,    3.070029e-4,    7.985218e-4,    1.033850e-5,    1.212312e-3,    1.120582e-5,    5.644883e-4,    1.215773e-5,    1.198358e-3,    1.889779e-5,    7.449817e-4,    1.518423e-5,    3.307311e-1,    3.068584e-4,    1.210490e-3,    1.119018e-5,    1.203656e-3,    1.899141e-5,    6.774740e-4,    1.383877e-5,   -4.340918e+0,    9.183072e+0,   -9.954372e+0,    1.610505e+1,   -7.147645e+0,    1.033085e+1,    2.154848e+1,    2.071978e+1,    5.613454e+0,    1.613991e+1,    3.338227e-1,    3.016986e-4,    4.505144e+1,    6.140652e-3,    4.439789e+1,    2.609002e-4,    9.013127e-2,    5.422600e-4,    1.272399e+1,    5.256892e-3,   -2.163728e+0,   4.681111e-16,    7.981517e-1,    2.051747e-5,    8.601956e-1,    5.760957e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:01.816,    2.357675e+3,    1.023727e+2,    0.000000e+0,    0.000000e+0,    3.303036e-1,    3.321171e-4,    7.996227e-4,    1.411304e-5,    1.213435e-3,    1.667903e-5,    5.663888e-4,    9.388896e-6,    1.199714e-3,    1.771551e-5,    7.407264e-4,    1.371252e-5,    3.303667e-1,    3.319610e-4,    1.211592e-3,    1.666091e-5,    1.205042e-3,    1.777756e-5,    6.733932e-4,    1.240782e-5,   -2.339398e+0,    1.335039e+1,   -7.738369e+0,    1.388722e+1,   -5.038884e+0,    1.123301e+1,    1.652317e+1,    1.905964e+1,    5.398971e+0,    1.540952e+1,    3.334567e-1,    3.496398e-4,    4.505255e+1,    7.608744e-3,    4.439774e+1,    2.200002e-4,    8.989335e-2,    7.647111e-4,    1.272722e+1,    4.913897e-3,   -2.163728e+0,   4.681111e-16,    7.981769e-1,    2.041147e-5,    8.602006e-1,    5.951846e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:11.828,    2.317087e+3,    9.642454e+1,    0.000000e+0,    0.000000e+0,    3.300635e-1,    5.229713e-4,    8.030268e-4,    1.092903e-5,    1.219356e-3,    1.165710e-5,    5.633959e-4,    1.287459e-5,    1.200942e-3,    2.012451e-5,    7.484738e-4,    2.443818e-5,    3.301268e-1,    5.227259e-4,    1.217490e-3,    1.164852e-5,    1.206291e-3,    2.019002e-5,    6.802988e-4,    2.225826e-5,    3.247970e+0,    9.207426e+0,   -5.993207e+0,    1.556300e+1,   -1.372619e+0,    8.709189e+0,    2.768348e+1,    3.340555e+1,    9.241178e+0,    1.872345e+1,    3.332308e-1,    5.452890e-4,    4.507267e+1,    1.735367e-2,    4.439737e+1,    3.387150e-4,    9.007877e-2,    8.670095e-4,    1.272640e+1,    3.556022e-3,   -2.163728e+0,   4.681111e-16,    7.981650e-1,    1.370010e-5,    8.602000e-1,    4.892406e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:21.840,    2.261253e+3,    1.411328e+2,    0.000000e+0,    0.000000e+0,    3.244549e-1,    2.318399e-3,    7.777200e-4,    8.816599e-6,    1.190069e-3,    1.116725e-5,    5.481594e-4,    8.838292e-6,    1.181173e-3,    1.494722e-5,    7.254487e-4,    2.333065e-5,    3.245207e-1,    2.317327e-3,    1.187940e-3,    1.111826e-5,    1.186804e-3,    1.506820e-5,    6.561804e-4,    2.121979e-5,   -4.130961e+0,    1.291811e+1,   -5.070357e+0,    1.639291e+1,   -4.600659e+0,    1.308040e+1,    8.393234e+0,    3.254932e+1,    9.393961e-1,    1.366829e+1,    3.275517e-1,    2.313440e-3,    4.506167e+1,    7.179461e-3,    4.439745e+1,    2.077088e-4,    8.989215e-2,    4.052670e-4,    1.272772e+1,    4.852102e-3,   -2.163728e+0,   4.681111e-16,    7.981673e-1,    1.900088e-5,    8.601918e-1,    3.148937e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:31.852,    2.003681e+3,    5.074665e+1,    0.000000e+0,    0.000000e+0,    3.167426e-1,    2.491994e-3,    7.484818e-4,    1.699864e-5,    1.162015e-3,    2.003047e-5,    5.278682e-4,    1.189864e-5,    1.158859e-3,    1.714548e-5,    7.182867e-4,    1.622301e-5,    3.168120e-1,    2.490869e-3,    1.159506e-3,    2.008942e-5,    1.164904e-3,    1.722414e-5,    6.452724e-4,    1.471993e-5,   -4.406215e+0,    1.287209e+1,    3.099653e-1,    1.637112e+1,   -2.048125e+0,    1.092963e+1,    1.577416e+1,    2.332188e+1,   -4.716180e+0,    1.973782e+1,    3.197816e-1,    2.508614e-3,    4.506345e+1,    6.742046e-3,    4.439725e+1,    1.140360e-4,    8.998637e-2,    8.209174e-4,    1.272360e+1,    8.309120e-3,   -2.163728e+0,   4.681111e-16,    7.981720e-1,    2.484477e-5,    8.601817e-1,    4.079899e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:41.863,    1.713534e+3,    1.283559e+2,    0.000000e+0,    0.000000e+0,    3.088728e-1,    2.303667e-3,    7.211417e-4,    1.022581e-5,    1.136935e-3,    1.849959e-5,    4.917417e-4,    1.769665e-5,    1.122965e-3,    2.908481e-5,    7.177176e-4,    2.036641e-5,    3.089457e-1,    2.302657e-3,    1.134025e-3,    1.849980e-5,    1.129364e-3,    2.914629e-5,    6.401560e-4,    1.875858e-5,   -1.448877e+0,    1.535705e+1,   -5.624760e+0,    2.172065e+1,   -3.536818e+0,    1.434989e+1,    3.330839e+1,    2.760196e+1,    4.175883e+0,    2.432227e+1,    3.118492e-1,    2.336321e-3,    4.506065e+1,    1.358753e-2,    4.439719e+1,    3.759843e-4,    8.974651e-2,    7.219219e-4,    1.272638e+1,    6.701562e-3,   -2.163728e+0,   4.681111e-16,    7.981788e-1,    1.334894e-5,    8.602050e-1,    4.731943e-5,    8.435879e-2,   1.462847e-17,              3,             -1,       Disabled
  05/09/2022 11:18:51.876,    1.394147e+3,    1.208288e+2,    0.000000e+0,    0.000000e+0,    3.029381e-1,    1.476642e-3,    7.037659e-4,    1.065191e-5,    1.115522e-3,    1.396401e-5,    4.787578e-4,    1.050849e-5,    1.100574e-3,    1.351039e-5,    7.205017e-4,    2.319164e-5,    3.030136e-1,    1.476011e-3,    1.112314e-3,    1.395390e-5,    1.107265e-3,    1.351758e-5,    6.390789e-4,    2.112648e-5,   -1.400587e+0,    1.181171e+1,   -5.952324e+0,    9.404598e+0,   -3.676456e+0,    9.744101e+0,    5.173178e+1,    3.177377e+1,    4.551737e+0,    8.725590e+0,    3.058722e-1,    1.503495e-3,    4.506635e+1,    1.485298e-2,    4.439684e+1,    3.051968e-4,    9.006443e-2,    4.218127e-4,    1.272384e+1,    1.158535e-2,   -2.163728e+0,   4.681111e-16,    7.981612e-1,    2.150081e-5,    8.601844e-1,    5.305845e-5,    8.425712e-2,    1.005452e-4,              3,             -1,       Disabled
  05/09/2022 11:19:01.888,    1.238215e+3,    9.204187e+1,    0.000000e+0,    0.000000e+0,    2.989967e-1,    8.437082e-4,    6.929096e-4,    9.023223e-6,    1.107388e-3,    1.058889e-5,    4.700082e-4,    1.371264e-5,    1.096394e-3,    1.396018e-5,    7.053927e-4,    1.786872e-5,    2.990738e-1,    8.433540e-4,    1.103965e-3,    1.053353e-5,    1.103347e-3,    1.404754e-5,    6.233180e-4,    1.599331e-5,    4.174033e+0,    1.110236e+1,    3.600827e+0,    1.304300e+1,    3.887430e+0,    9.662123e+0,    3.935717e+1,    2.558799e+1,    5.732068e-1,    1.460610e+1,    3.019044e-1,    8.460378e-4,    4.506825e+1,    1.190709e-2,    4.439682e+1,    3.639556e-4,    8.962842e-2,    9.045306e-4,    1.273020e+1,    5.787740e-3,   -2.163728e+0,   4.681111e-16,    7.981753e-1,    1.596334e-5,    8.602031e-1,    4.975916e-5,    8.396612e-2,    1.377508e-4,              3,             -1,       Disabled
