sep=	
"Titles:"	"SEQUENCE"	"TAG"	"COM5A005C00_DeviceType"	"COM5A005C01_DeviceMode"	"COM5A005C02_StatusBits"	"COM5A005C03_ErrorCode"	"COM5A005C04_ServiceMode"	"COM5A005C05_OperatingMode"	"COM5A005C06_OperatingStatus"	"COM5A005C07_CH ID"	"COM5A005C08_Chamber closed"	"COM5A005C09_"	"COM5A005C10_"	"COM5A006C00_DeviceType"	"COM5A006C01_DeviceMode"	"COM5A006C02_StatusBits"	"COM5A006C03_ErrorCode"	"COM5A006C04_ServiceMode"	"COM5A006C05_OperatingMode"	"COM5A006C06_OperatingStatus"	"COM5A006C07_Analog Sensor1"	"COM5A006C08_Analog Sensor2"	"COM5A006C09_"	"COM5A006C10_"	"XT5C00_Instrument"	"XT5C01_OperatingStatus"	"XT5C02_DATETIME"	"XT5C03_N2O Dry"	"XT5C04_CH4 Dry"	"XT5C05_H2O"	"XT5C06_CO2"
"Units:"	""	""	"Sensor"	""	""	""	""	""	""	"V"	""	""	""	"Sensor"	""	""	""	""	""	""	"V"	"V"	""	""	"PicarroGXXXX"	""	""	"ppm"	"ppm"	"%"	"ppm"
2025-08-14 00:05:55.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:25.220	0.3391	2.298	1.551	443.930
2025-08-14 00:05:56.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:25.220	0.3391	2.298	1.551	443.930
2025-08-14 00:05:57.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:28.080	0.3509	2.298	1.549	443.844
2025-08-14 00:05:58.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:28.080	0.3509	2.298	1.549	443.844
2025-08-14 00:05:59.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:29.200	0.3497	2.298	1.548	443.805
2025-08-14 00:06:00.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:30.520	0.3500	2.298	1.547	443.759
2025-08-14 00:06:01.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:30.520	0.3500	2.298	1.547	443.759
2025-08-14 00:06:02.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:31.070	0.3504	2.298	1.547	443.739
2025-08-14 00:06:03.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:33.360	0.3521	2.297	1.548	443.849
2025-08-14 00:06:04.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:33.360	0.3521	2.297	1.548	443.849
2025-08-14 00:06:05.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:35.820	0.3481	2.297	1.549	443.966
2025-08-14 00:06:06.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:35.820	0.3481	2.297	1.549	443.966
2025-08-14 00:06:07.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:35.820	0.3481	2.297	1.549	443.966
2025-08-14 00:06:08.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:38.570	0.3351	2.297	1.550	443.941
2025-08-14 00:06:09.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:38.570	0.3351	2.297	1.550	443.941
2025-08-14 00:06:10.000	""	""	50	3	8211	0	1	1	1	0.75	17.40			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:40.930	0.3460	2.297	1.551	443.886
2025-08-14 00:06:11.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:40.930	0.3460	2.297	1.551	443.886
2025-08-14 00:06:12.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:40.930	0.3460	2.297	1.551	443.886
2025-08-14 00:06:13.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:43.770	0.3429	2.298	1.551	443.903
2025-08-14 00:06:14.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:43.770	0.3429	2.298	1.551	443.903
2025-08-14 00:06:15.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:43.770	0.3429	2.298	1.551	443.903
2025-08-14 00:06:16.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:46.220	0.3482	2.298	1.550	443.935
2025-08-14 00:06:17.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:46.220	0.3482	2.298	1.550	443.935
2025-08-14 00:06:18.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:46.760	0.3482	2.298	1.552	443.942
2025-08-14 00:06:19.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:49.060	0.3461	2.298	1.557	443.906
2025-08-14 00:06:20.000	""	""	50	3	8211	0	1	1	1	0.75	0.00			50	3	8211	0	1	1	1	10.00	10.00			PicarroGXXXX	3	2025-08-14 00:06:49.060	0.3461	2.298	1.557	443.906
